cntry,essround,sample,n_trstprl,trstprl_t0,trstprl_t1,trstprl_t2,trstprl_t3,trstprl_t4,trstprl_t5,trstprl_t6,trstprl_t7,trstprl_t8,trstprl_t9,n_stfdem,stfdem_t0,stfdem_t1,stfdem_t2,stfdem_t3,stfdem_t4,stfdem_t5,stfdem_t6,stfdem_t7,stfdem_t8,stfdem_t9,trstprl_v0,trstprl_v1,trstprl_v2,trstprl_v3,trstprl_v4,trstprl_v5,trstprl_v6,trstprl_v7,trstprl_v8,trstprl_v9,stfdem_v0,stfdem_v1,stfdem_v2,stfdem_v3,stfdem_v4,stfdem_v5,stfdem_v6,stfdem_v7,stfdem_v8,stfdem_v9
CZ,4,extended,1986,0.11128135927053392,0.24325067903751393,0.41066221898803046,0.5608491136278553,0.6864855631695916,0.8445350434591937,0.9052111816749915,0.9553300844970933,0.9851986249935086,0.9958081521646777,1970,0.04726153771316242,0.09600432130214277,0.17926727978489707,0.2914621564112351,0.4309313053393789,0.602999179707411,0.7205430234313818,0.8553546657223757,0.9443103366707735,0.986356474511677,,,,,,,,,,,,,,,,,,,,
CZ,5,extended,2338,0.11874838982720978,0.26705154217136323,0.41821656831646964,0.5704228620513028,0.6798848500437915,0.8269391637421267,0.8905064931907334,0.9593756567428584,0.9908156612961497,0.9983226355114373,2327,0.04577216186923738,0.0992207402244519,0.1807757675953076,0.3024108560525263,0.44176075077979365,0.6066566720291688,0.7132129251185415,0.8445004981655742,0.949080398092344,0.9832614810282315,,,,,,,,,,,,,,,,,,,,
CZ,6,extended,1962,0.19261531565035575,0.30031074203861885,0.4522120727243324,0.6103219498510123,0.698157627539502,0.815662461157749,0.8785499786578752,0.940207298283347,0.9784283252716702,0.9950158432942383,1956,0.05424725554763297,0.10118048015461026,0.1699754725407397,0.2713401140632841,0.38998867473483856,0.5658617790739288,0.707113789807314,0.8285598624000964,0.9235624257741971,0.9729333818335576,,,,,,,,,,,,,,,,,,,,
CZ,7,extended,2118,0.10579224892161353,0.1702571570843674,0.30655623012309063,0.4514833582467778,0.5783144982597932,0.7383507721817713,0.839836637927804,0.9317940119721827,0.978135949990532,0.9906192435013758,2113,0.0578539146112302,0.0869805694120338,0.14880931398738764,0.2555150299661595,0.35806371813631155,0.5614007611248946,0.6807506110394249,0.8338581147609776,0.9283784569845512,0.9677749741481042,,,,,,,,,,,,,,,,,,,,
CZ,8,extended,2235,0.07219212502806988,0.13148703792950187,0.23032769175202958,0.36250706130890903,0.498960067942764,0.6819378702488719,0.8028792053498163,0.9149161413224557,0.9809938487993616,0.9964370709730642,2246,0.042637472350322864,0.07206405537772165,0.12192604873162047,0.2226527532122313,0.34695061941731997,0.5428896598644312,0.6919316391650949,0.8614039503616254,0.9644493181498761,0.9875154769403559,,,,,,,,,,,,,,,,,,,,
CZ,9,core,2326,0.08106813913110611,0.15193535836050368,0.2685273511318683,0.40452192974872675,0.512709671417203,0.6882273262356812,0.7931248278665889,0.9089751153471969,0.9717141371007961,0.9879361054283581,2372,0.02860997138042416,0.0642830754338749,0.12169439957201236,0.22622980921695526,0.3187996222072066,0.47138169020749565,0.6113917828536407,0.7820989482901065,0.9278945530664416,0.9759887004635044,0.006842265051819379,0.008877800843137452,0.012125204359473835,0.014220865344682424,0.01419836445458403,0.012271446964849528,0.0106239173013345,0.007936773266223959,0.003945200814609343,0.002606238396725601,0.004176417674513859,0.006063497104265583,0.009146117038093569,0.012513532836697452,0.013284152232520427,0.013456258023229835,0.013020213559043124,0.0106060540391213,0.0067194563778291295,0.003598288216113473
CZ,10,core,2417,0.08384425416325782,0.1351240420925966,0.21258299626212435,0.3140342331795595,0.39613274118077363,0.5870613609306768,0.7073637683769274,0.8337359251612424,0.9378632195286274,0.9862875215369583,2411,0.03848758428136459,0.06986704653604228,0.11939211967083006,0.18117164420893137,0.2607471929219437,0.4191276759639572,0.5656643918780382,0.768159611151097,0.9099264900386553,0.9704537749966681,0.006633865204495642,0.008559950601424634,0.009757119978701967,0.010603674690299974,0.011158545922769787,0.011015435326419267,0.010141081961475446,0.009034907341947722,0.006117583163350428,0.002668748605344492,0.0049823076973687245,0.0060889101114292065,0.008015513069235189,0.009188473222190062,0.010162873348612178,0.01284183704609775,0.012952765029766436,0.010916460865248579,0.008354204986064269,0.004589559832953158
DE,1,extended,2865,0.08214982192279517,0.11709659584658133,0.20806780448035675,0.34502065899267526,0.47893927935004843,0.6923708409815629,0.8094654983482328,0.9050522176962822,0.9656954754492953,0.9836934106600164,2894,0.0488731338211296,0.0738336083058682,0.1265795887922142,0.2401299625871217,0.34555237344865786,0.523023420249319,0.6410882527173307,0.7998594506652789,0.9324757130129002,0.9734168163187233,,,,,,,,,,,,,,,,,,,,
DE,2,extended,2795,0.10658964363552692,0.14412440384722858,0.2499650613502957,0.38536111684788077,0.5191279417107134,0.7187182784802166,0.8241242648767086,0.916996104767838,0.9752150079321198,0.9887118395097878,2811,0.0503024770525995,0.08236044316359524,0.15051291906166664,0.2429830541175903,0.34913861181633044,0.5178576372694933,0.6385330040548465,0.7973088841948891,0.9258618086793818,0.9766050292852202,,,,,,,,,,,,,,,,,,,,
DE,3,extended,2840,0.09133436902341885,0.14151960485933202,0.23372624724890625,0.391892190629548,0.5274050069759247,0.7184671431485303,0.8310593321886676,0.9177288884048425,0.9699309437887321,0.9910457494795328,2856,0.048308380690294035,0.0779636008476134,0.1394059621724199,0.2472489408390676,0.35936765942022253,0.5127385386399201,0.6361687553184229,0.7978077767916326,0.9364681472324147,0.9821107007747595,,,,,,,,,,,,,,,,,,,,
DE,4,extended,2701,0.06770736013791435,0.09558110011120764,0.16876660412658825,0.3112197897471913,0.4497020236105682,0.6716412304294284,0.7918473994541063,0.893490346369702,0.9700681000155646,0.9819034659398196,2717,0.04130567390794046,0.06014971956317068,0.11116864734283524,0.22013624861459954,0.32664269210698843,0.4940067288591232,0.603395651523582,0.7684561161693719,0.9172023818692978,0.9695689318299585,,,,,,,,,,,,,,,,,,,,
DE,5,extended,2966,0.0827522762737786,0.1316595726319727,0.21892044488000473,0.37393859519029526,0.5152125979461759,0.7232881512908326,0.8229762486589165,0.9136428629807338,0.9710831782905185,0.9833425672722402,2992,0.04320567390630723,0.07522349961705363,0.14472953850542125,0.23980974846576913,0.3591845804683861,0.5349275168462814,0.6459846168290942,0.7853087634524872,0.9284839709660757,0.9680517597544804,,,,,,,,,,,,,,,,,,,,
DE,6,extended,2916,0.06424013037869096,0.0940398226528273,0.16352967920758749,0.3002171892382376,0.4259192578222855,0.6263580281866165,0.7473783995946912,0.876784175076943,0.9616216937988307,0.9812811411256701,2920,0.0175340061515967,0.028927176366487332,0.06630313765718239,0.12847446706588447,0.20807984010479963,0.35919709468413913,0.49500348450476417,0.7041211786377003,0.8973507215098102,0.9708375850456004,,,,,,,,,,,,,,,,,,,,
DE,7,extended,3012,0.04904974328368783,0.07985688526097275,0.15150387875296534,0.2683479379912162,0.3847596397200035,0.5695791876106586,0.70629063557387,0.8400333573274903,0.9430333559224954,0.9746944436269003,3020,0.03047209499343782,0.04562569352110838,0.08974750424919585,0.1724921387549615,0.2600895086273449,0.4025031505449873,0.526945635448698,0.7112708173289464,0.8871416034036269,0.9610279855038623,,,,,,,,,,,,,,,,,,,,
DE,8,extended,2811,0.05428624572400261,0.08049214783188974,0.13849068547801133,0.24363989892638496,0.35366513648418774,0.5350862108808184,0.6585664393869236,0.8128209299735346,0.931324653307961,0.97424853549861,2824,0.028225193294712323,0.05112961769996022,0.10343314283026236,0.18435996052140885,0.28079152928584694,0.41311221749910576,0.5394615597064389,0.6961916367755095,0.8786011897063726,0.9630434735283778,,,,,,,,,,,,,,,,,,,,
DE,9,core,2327,0.06745006362131196,0.10200507564029024,0.17940116747487653,0.2913376825114499,0.3994333761974011,0.573704926392277,0.6968690087886372,0.8296683787754437,0.9390955351433553,0.9724060813907403,2321,0.025460579977563604,0.04474391340043216,0.09820025625977162,0.19531571189053018,0.28845700294194704,0.41427629384927894,0.5435131230387222,0.7146459992895176,0.8939029127358653,0.9667514485220805,0.007966508954586522,0.00933238714477888,0.012386952732298225,0.013137113327072666,0.015278999211662852,0.013189640733479167,0.009818012075982112,0.008566249992394566,0.005416896582501094,0.003999876428427604,0.004197385731090219,0.005001750311167661,0.007101847474140469,0.009407072101629596,0.010854576792325021,0.012613648281982274,0.011744395776621782,0.011197720607926554,0.007909831868323693,0.005188167671413077
DE,10,core,8559,0.07029566133257917,0.1062677273895897,0.1847579751887094,0.29380357280021313,0.38725000975691765,0.594210388706358,0.6900269555089026,0.8259167671370824,0.9271073429203608,0.9656898439876803,8567,0.054173095291122846,0.07383289709587035,0.12613822711968056,0.20398814400210064,0.2914971909847121,0.426304749807745,0.5275131682826513,0.6947060604233248,0.8695931647827327,0.9460743914926394,0.0035924174874730616,0.004440248224590372,0.0057788458753144575,0.007005885119321453,0.007229027125340131,0.008152643838716011,0.007955240848035148,0.0058685765874698205,0.003321139904431736,0.002320965341151617,0.0032128042305355035,0.0039289394453976695,0.005003863287130312,0.006442743357644904,0.00725716379906346,0.007766890382173303,0.008008060002618642,0.006683835767904949,0.003933189957707281,0.003187191161407635
DE,11,core,2402,0.11271114598470564,0.15725822139622153,0.2214819657939922,0.32628959735816915,0.424445228215552,0.5855200770845447,0.7002538267104376,0.8272596616518878,0.9418562550397217,0.9768592004610579,2399,0.054571351553368334,0.08757560630801234,0.14792955981735453,0.2511785141767262,0.3351527987144682,0.4654572196383368,0.5548986641767191,0.7175594218768399,0.8924393380034932,0.9718677068187364,0.011874787031473898,0.014152346781219757,0.01492058439338471,0.015611102465329693,0.015530557025210143,0.015535307440123452,0.014835826434214484,0.012810749024924172,0.007088124992827031,0.004095566094522598,0.008393524112145731,0.010569065195195489,0.013128362870028696,0.015845966983161555,0.017414939355054008,0.02085902492394207,0.020145504409998766,0.0159089084096909,0.009922812174986176,0.007634378029487515
DK,1,extended,1482,0.022570741319497094,0.03236809129857167,0.06876010482087362,0.1194131084530137,0.1824008839881907,0.39518427907794107,0.5140197326355572,0.7055063439773811,0.8941734923178943,0.9510982387234951,1467,0.003936336522954261,0.009602780357506453,0.021250072742633026,0.04217440458195538,0.08555150450896408,0.1886035866670433,0.2724566442708991,0.45627251474079755,0.7637192636389775,0.9179169099695774,,,,,,,,,,,,,,,,,,,,
DK,2,extended,1463,0.017479934938199507,0.03187221854840944,0.06062800523202378,0.1164762272409559,0.1975200327150102,0.3825449060334514,0.5096562177246973,0.6903352328410051,0.8753601971682887,0.9482415543415281,1438,0.0038450439477735856,0.010024460891445333,0.02011797228472689,0.05185844833455394,0.07464136376978159,0.18026796819165855,0.2733886223041739,0.4566322430610335,0.7364177155211694,0.8949989792326285,,,,,,,,,,,,,,,,,,,,
DK,3,extended,1484,0.022215116663462757,0.034408883836967157,0.06153188350136167,0.1183538248886099,0.1741026557694444,0.35344980677837956,0.46204649919697277,0.6691608620166872,0.8805480386959117,0.9604061871431859,1476,0.006829116709047952,0.011866663004728313,0.023043238016856166,0.049617480988038615,0.0791230070870492,0.15938696085326612,0.2430080937439887,0.4198558842018338,0.6973035572899816,0.8869835284253972,,,,,,,,,,,,,,,,,,,,
DK,4,extended,1592,0.011899406301368291,0.02307386094177486,0.050590476105536276,0.11127087604599001,0.1738994743940204,0.35573259912970084,0.46575226148979587,0.645846353550614,0.8597139278064063,0.9448539916407954,1589,0.010102873839392028,0.015594709374338236,0.0320358031737778,0.05974298419451546,0.09863436437299868,0.18598037546611082,0.281490032733396,0.4484273786720036,0.718155532767053,0.9077889389277665,,,,,,,,,,,,,,,,,,,,
DK,5,extended,1548,0.024352122071762107,0.03829604571843281,0.07269277535245436,0.1580714062592061,0.2582701302636911,0.4527463924454807,0.5887445491457611,0.7603090127650215,0.9107214679454531,0.9686848969630782,1546,0.005824744880824306,0.014528810780236786,0.034788507989047555,0.07942491949955197,0.13777931402572077,0.24377749637538557,0.3400002403789869,0.5315546904174684,0.7915992628463356,0.9350413457390387,,,,,,,,,,,,,,,,,,,,
DK,6,extended,1625,0.023213265404801987,0.038007942637062815,0.08035490268949506,0.1477921064949468,0.23278963318044485,0.4041859120453976,0.5428440415836043,0.7400365480015261,0.8822272039267809,0.9573082184822845,1616,0.00620772906870149,0.012640828277376559,0.0249729634443409,0.05212280667381459,0.09035907687522908,0.18153603770366222,0.2712031808583076,0.4476193038828362,0.7481607219341141,0.9076514806791819,,,,,,,,,,,,,,,,,,,,
DK,7,extended,1491,0.03497987691844464,0.05917451602959378,0.1206766741201822,0.21132867838248143,0.2905912210005299,0.4336130580216917,0.5628650063834261,0.7178103002495194,0.8929335399826874,0.9599820587004001,1481,0.011333239911513674,0.01880776276960312,0.046322153866920616,0.08040251891953085,0.13372572893586498,0.23980184882632474,0.3269679870135582,0.4848232223074792,0.7438678704780732,0.8998719704270011,,,,,,,,,,,,,,,,,,,,
DK,9,core,1560,0.026670169769307767,0.04392520594367618,0.07910310955581124,0.1502915869481534,0.2342599472647737,0.39360432041586985,0.5257045668024318,0.6989670624807387,0.891526059906659,0.9559265142907367,1550,0.007957789962479528,0.015118630406165276,0.03435287800236621,0.06824875506300622,0.10565480727259464,0.17927280878538268,0.264346703317693,0.44126866510418317,0.7022055805758962,0.8994665039287573,0.006009434815039399,0.007460252613297423,0.009594528588970017,0.011981288796604154,0.01339351291958311,0.016002907180821573,0.01568034673230379,0.015105319516461834,0.009670919164331921,0.007167429217181161,0.0032443881363610617,0.0042095707798601514,0.006235718078551477,0.008339692192032856,0.009818689111386919,0.012051726400778316,0.01331047632059841,0.015086190603656348,0.014342333673719223,0.009634672222608805
EE,2,extended,1903,0.08052197852361424,0.13696579987558025,0.23422971033518036,0.38222142660803815,0.521905147958014,0.7444822671933706,0.8363916676057501,0.9244344175316073,0.9650660415018432,0.9820857816904963,1770,0.057075922029938775,0.11423263951642922,0.18120665780609202,0.30974758439312267,0.45449675625148866,0.6636270425394715,0.789947322805236,0.9023830885005246,0.969720109959071,0.9879669642741513,,,,,,,,,,,,,,,,,,,,
EE,3,extended,1424,0.05844715835683786,0.10834047647412895,0.19590584906702138,0.33468493132004584,0.4562567614941036,0.6877126540548998,0.7944533139347543,0.8995053321528469,0.9569356196465659,0.9812017087005713,1350,0.04053913654944343,0.07206911643434669,0.14716784084684242,0.2910959568289519,0.4021934138020329,0.6127610062244494,0.7351900896963817,0.8661617732938582,0.9565255437991738,0.987273433546761,,,,,,,,,,,,,,,,,,,,
EE,4,extended,1621,0.11416319725927342,0.1958737935641934,0.30133871729587575,0.44727080801258956,0.5671119815868391,0.7608098630519036,0.8380945736295994,0.9191231322003766,0.9727242756473038,0.990569052053996,1530,0.0762841786901143,0.11821681938428699,0.19586910853373982,0.3257181736964224,0.450660465922254,0.6482378685884399,0.774149709219284,0.8987015621839575,0.9737003044999997,0.9914488890177336,,,,,,,,,,,,,,,,,,,,
EE,5,extended,1732,0.10944540350772712,0.15256104973784057,0.22920994083334803,0.37843962639681006,0.48529511533906927,0.7060567026831015,0.8121952402574109,0.9131972101258068,0.967522994964343,0.9823307993714206,1678,0.04775613978415568,0.06924847344417741,0.12804455034687529,0.23899433210425935,0.34636766250947326,0.5626006099685759,0.695311060706736,0.8366946546423281,0.9526514723146966,0.9874045859169231,,,,,,,,,,,,,,,,,,,,
EE,6,extended,2337,0.11002146203137216,0.18183809489920325,0.2912313381520883,0.4379787185419445,0.5525160622348103,0.737781398395276,0.8340626362242697,0.9176457008390495,0.9723491136519493,0.9863823297557947,2260,0.05321738231818366,0.0786648221479369,0.1459776490160851,0.2735612980865428,0.3980367613039697,0.5864268836183893,0.7185710607636409,0.8655507581123097,0.9626234036745612,0.9891600434638341,,,,,,,,,,,,,,,,,,,,
EE,7,extended,2027,0.09756544916169531,0.14225021245135216,0.22502910111398136,0.35976347745668774,0.4788249063561437,0.6836164451039973,0.7864062993985994,0.8879529277575509,0.9583137104970689,0.976515813692247,1975,0.06227931835811809,0.10432654547514321,0.1677884649132453,0.28661328931445357,0.40806410657199965,0.6137842068383698,0.7243989649256156,0.8498105986386598,0.9504501671891739,0.9797071037484639,,,,,,,,,,,,,,,,,,,,
EE,8,extended,1995,0.08150296066123493,0.11846216348837445,0.19922870423030326,0.3287253450504101,0.4376956651312486,0.6601068095341978,0.769688240737108,0.8820265499349709,0.9557431915454584,0.9842352495217443,1947,0.04611811154953036,0.07598470126556482,0.144755899810796,0.2515088130322399,0.34567245574134625,0.561860630673955,0.6868182137118746,0.8235630468447148,0.9428940021652483,0.980872598960045,,,,,,,,,,,,,,,,,,,,
EE,9,core,1890,0.07221672304227196,0.1096844286730727,0.17436989146479995,0.2826187791913722,0.3787368848767772,0.592909521056972,0.726982017359799,0.8539279350939017,0.9479526300704308,0.9751256114944864,1848,0.037919644878562475,0.06806366715429515,0.12494262097445176,0.23356336630521699,0.319608600733987,0.5188611676647678,0.6434015755184569,0.7984576439858799,0.9333895454332783,0.9768948011806744,0.006320095454851302,0.007687173150337068,0.009063654746175426,0.010412612361981682,0.011515480194972769,0.011158501354451929,0.010002561662636784,0.008409038421142661,0.005102837704779061,0.003389452005434918,0.004379463357699925,0.006048420603430304,0.007735679691872691,0.01007744096451661,0.011455845862805757,0.011811703574476182,0.011527788199392958,0.009659682773490427,0.005849133169857272,0.0036224786727568716
EE,10,core,1523,0.06283013896277206,0.0926942496694887,0.15000594048176996,0.2631073676982661,0.3478137856737029,0.5558357049895268,0.6811625046464358,0.8289252578927974,0.93505167346515,0.9691314947833491,1512,0.027599384507968016,0.049238282507168,0.09293947907594023,0.17964637727306654,0.2591113843180409,0.4531572592627711,0.5915586627697147,0.7784845122949986,0.9189147496738757,0.9746585836487047,0.006333427522308847,0.007266042392403897,0.009058989054865017,0.011575813180523732,0.012345509313198527,0.012947791649516193,0.011923315995778335,0.009793415920284957,0.006659964317990933,0.004770589479561886,0.0043411672315839785,0.005724169369116355,0.007084179473446428,0.009812388700510224,0.011531941145301405,0.012873855728881244,0.012589842497601266,0.01067216202908866,0.006881398188741875,0.003952758578540179
EE,11,core,1271,0.10583623479614622,0.15817005377339285,0.22633064976331735,0.3552633677689659,0.44340946330993913,0.6270586032172638,0.7431430388108027,0.8748427756022071,0.9562363307397941,0.9844988900667107,1227,0.06113577059076819,0.11064948480132696,0.1822483526859983,0.29403823675434193,0.3879232546804248,0.5374781724596879,0.6450434507668786,0.7936677293053436,0.9191639062153906,0.9855884638728792,0.00920253871714295,0.011330392427144344,0.013108889939273173,0.014371554258012051,0.014462064472179266,0.01408082364410411,0.012284536455491905,0.009584704902458345,0.005477251290314755,0.0034060867196677516,0.006588266537635858,0.009211032384068972,0.012242856183938026,0.01413702075180599,0.014415797649803356,0.014961429249247139,0.014019371924974943,0.01140254704203177,0.007409458964634704,0.003722788071968618
ES,1,extended,1581,0.06872039691647464,0.10684800071945738,0.18668066515317747,0.2818815449602219,0.38228559636738174,0.6334513453773517,0.77181372726313,0.8807578837754235,0.951077512976522,0.9739013273188682,1595,0.022816089104950445,0.043864135827147294,0.08184830957011291,0.15074256345967008,0.24182665454982322,0.4734070073627655,0.6376245960534255,0.812578556831069,0.9312525832089914,0.9670028572068958,,,,,,,,,,,,,,,,,,,,
ES,2,extended,1560,0.06010243489603961,0.09054957519796933,0.13510773102032328,0.21906282282190398,0.3041373767620674,0.5794848126694913,0.7511957011390448,0.8865704321068345,0.9576664530405078,0.9792800984301664,1604,0.01831342722416028,0.02779543292332014,0.057494510107195335,0.10830811170415938,0.17459721830590214,0.3824104063653219,0.5550210470284337,0.7506651051767562,0.922105698165858,0.9674987460828,,,,,,,,,,,,,,,,,,,,
ES,3,extended,1781,0.06545655214744765,0.09900078718781075,0.1472088634084449,0.23207891326100102,0.3245019769871432,0.5761750065841124,0.7164026086327612,0.8721380966119696,0.9704122685038022,0.987722543808791,1800,0.01124377171812554,0.022192411132602258,0.05741081522774993,0.10098353127258376,0.18851186952269014,0.41370537111806144,0.5921031301843614,0.7671454286773718,0.9250347598505715,0.9759366053342889,,,,,,,,,,,,,,,,,,,,
ES,4,extended,2357,0.0556598046942541,0.08247453629948875,0.13278428149210267,0.23017013594750507,0.33263758265044086,0.5837330090778439,0.7385384137864774,0.8707457414570461,0.9677334208175092,0.9894859614391104,2444,0.01609618348282535,0.030100511967563567,0.07413393277486613,0.15321578099324878,0.22969785682178118,0.43814443901568606,0.5881056072290868,0.7589004912341982,0.9095822719626243,0.9697272007423342,,,,,,,,,,,,,,,,,,,,
ES,5,extended,1821,0.11679389647392123,0.1510106396027076,0.21796399860755816,0.33569122569724147,0.4574398932776697,0.7039671218674896,0.8399020660122442,0.9295108457324598,0.9807236787149151,0.9925954026395963,1837,0.04935694446272946,0.06611476889518936,0.12970156848650302,0.23731874987677976,0.34647282971371646,0.5859742561579584,0.7267360947436912,0.8594502307122974,0.9575180635822942,0.9764324010674515,,,,,,,,,,,,,,,,,,,,
ES,6,extended,1802,0.21553296292512575,0.2737325771196609,0.3693481088751032,0.5199339107905584,0.6200024815700138,0.7902129511599392,0.8849326451306568,0.9463223819219501,0.9835436367072534,0.9914823495886695,1834,0.13438539370440233,0.19219511098299635,0.29758827295337026,0.4147027286938465,0.5404350578864264,0.7360955302621254,0.8445390682202293,0.9253894572811106,0.9681080843356027,0.9886026709901361,,,,,,,,,,,,,,,,,,,,
ES,7,extended,1802,0.18468963475170047,0.24972056492681738,0.3351321075953201,0.4783990207897707,0.5821224786577086,0.7635027129935666,0.8556779899395055,0.9234940403592827,0.9728758141214775,0.9886748525850869,1864,0.09759439495262406,0.15395641079196787,0.26601520950414254,0.39853785759992616,0.5307190672103762,0.6931077672885798,0.7910404108114927,0.8988075528116667,0.961678860801509,0.9802678496324266,,,,,,,,,,,,,,,,,,,,
ES,8,extended,1854,0.17647538661679746,0.22209021520491212,0.302601684467594,0.41924705139485924,0.5251750519040668,0.7224345358003957,0.8354105994548142,0.9228005055059715,0.9749435634003591,0.9873933874063338,1893,0.0945819225914789,0.14793745347630763,0.2485093510002874,0.35781916988864954,0.46349085349922386,0.6575577498771374,0.7832724030505487,0.8933008447195508,0.9585518671667023,0.9850774788456452,,,,,,,,,,,,,,,,,,,,
ES,9,core,1583,0.14579608098373426,0.1941918794776281,0.2772064000039461,0.3909623424728876,0.49927738362325574,0.703192638176918,0.8246463305614095,0.9224485765760243,0.9734932959087185,0.990448469760484,1584,0.08073259769925419,0.12314759048500633,0.19458396531703245,0.29892006624886486,0.40273040321780634,0.6097944175647674,0.7404704301364993,0.8610141238858318,0.9531452857057479,0.9769798854243611,0.010051505137834744,0.011079309492727327,0.012223888040903913,0.014214649980645257,0.0140401234369828,0.012409015208853989,0.0095956997417955,0.007080219609188723,0.004284531532515291,0.0025308937332509896,0.006660627272687155,0.008431788440187299,0.01060253066309949,0.013763059105742362,0.01382320161377155,0.013208080217703737,0.012253590626646764,0.00923875647611934,0.005176025163682647,0.004076353785017606
ES,10,core,2244,0.18312691190162075,0.24132182151510817,0.3535778431988958,0.4664390190112561,0.5518227012625044,0.7456442980276056,0.8170163952293391,0.8937261401531076,0.9451645814867164,0.9583636966529085,2255,0.12132897113252454,0.1653863612968043,0.25063858783048454,0.351143200062217,0.43956917375254234,0.6113705388214155,0.7098707508636991,0.8346723504735385,0.9247097036451442,0.9490277016351946,0.007974939897168645,0.009151466438552079,0.010524001684968327,0.01094054524273505,0.010223968367007511,0.008700760750045122,0.006714230864585995,0.00635665660438973,0.004914440025125216,0.004366816862828153,0.007191357412802083,0.007800493106525808,0.008347949324779261,0.010062328590848739,0.010829087742724711,0.010574981428781662,0.010104072186824064,0.00808883033292145,0.006169500919812118,0.005259883219136844
ES,11,core,1795,0.14898761781947553,0.19226591186388908,0.25667685410722996,0.3494938749879686,0.45779387582085185,0.666964836300186,0.7910706322709857,0.8949079706426788,0.9697340847751158,0.9832994036679079,1806,0.08466226893377907,0.1272215941691227,0.2118727377831183,0.30578983047805985,0.40189189773289874,0.6039043178510639,0.7312443287476614,0.8626071091993945,0.9501407865779595,0.975618975762421,0.009742490949356546,0.010193535335187708,0.011014448343022764,0.013048598347067165,0.01313217117182268,0.012894238937286228,0.010982772961237376,0.008030947095321936,0.003865658766977973,0.003098434721982882,0.006923486704735463,0.008232076438757964,0.010280474346173832,0.01209367045588324,0.012548233003161604,0.011321649432162862,0.01039311246934075,0.00836151054359174,0.004937729679300918,0.0033454408172297247
FI,1,extended,1978,0.021081431707537755,0.04524910393564144,0.08280719495567083,0.1516177169245875,0.243029485203864,0.41263972748657257,0.5642215748531527,0.7698488538206935,0.9355233485994582,0.9824688627023588,1932,0.008845810179944588,0.019548403052357197,0.04021437869818905,0.08338610543415828,0.16447012716085627,0.3046878316944876,0.4482094903050108,0.6965471073984748,0.9054017736785289,0.9875908104507792,,,,,,,,,,,,,,,,,,,,
FI,2,extended,2003,0.015538510608807843,0.0333379769391414,0.06685524401095683,0.125047861763225,0.21956918698840777,0.3633319515740646,0.5119950955352441,0.7351592286544107,0.9286039459017197,0.9879692249104564,1949,0.007205019274778169,0.012101255600366139,0.031224148719288965,0.061695345438885406,0.12812151069107838,0.23409111832061977,0.35692609275850934,0.6096161861553289,0.8780471113079477,0.9874641778318767,,,,,,,,,,,,,,,,,,,,
FI,3,extended,1883,0.026277571653272526,0.03906364172969566,0.07174188724582391,0.13981579058150873,0.21776288580909772,0.36270227941172273,0.5125899986699628,0.732411289305242,0.9248525781855766,0.9839543423687516,1851,0.010410867659432877,0.017720586211901056,0.03001338764356632,0.06280605033588504,0.11710589287401293,0.2235099389690255,0.344930938298962,0.590546858651599,0.8620796993490467,0.9768328241150825,,,,,,,,,,,,,,,,,,,,
FI,4,extended,2183,0.017747170217707078,0.03584274290480787,0.07254248872539226,0.13173157837548682,0.2147056140981086,0.3683135954582621,0.5333512679328963,0.7407937587485635,0.9219267283692978,0.9833072802167129,2133,0.005793239696002227,0.014595986812844332,0.031536499647835316,0.08211927462761279,0.14253165044439373,0.2693094792694689,0.4072897309293932,0.6464173406269906,0.8943421549908745,0.9821044391854075,,,,,,,,,,,,,,,,,,,,
FI,5,extended,1866,0.03803628438726119,0.057568701713534565,0.11630292858691474,0.2093628148607965,0.3259884966475945,0.4970029953613677,0.6498162196728032,0.8188186341614475,0.9540794465675236,0.986397370432261,1829,0.006218671673111151,0.016250166177113067,0.04328081560988851,0.09648082851236298,0.17947961583671285,0.32918958676040994,0.4838831097930825,0.7165880555888099,0.9120161300301357,0.9836421222882438,,,,,,,,,,,,,,,,,,,,
FI,6,extended,2188,0.022762646786729058,0.03575806418697532,0.07168076702335308,0.14220304636326975,0.23212334466409637,0.3921482596666406,0.5468464397296924,0.7598025160712154,0.9352333071237371,0.9867257199043649,2146,0.005536857867170545,0.012982468924152972,0.026352355950807507,0.053469447244233505,0.09227411641513616,0.19251373190005236,0.32051717541588826,0.5982621847858685,0.8883427178571727,0.9819369945808284,,,,,,,,,,,,,,,,,,,,
FI,7,extended,2073,0.03107793022467259,0.06535426690606261,0.1260179175043633,0.209279660642444,0.30188525110925185,0.4558892930529018,0.5949613474683864,0.7923874915562302,0.9396199394384694,0.9850462776909008,2027,0.01264251228080406,0.03361292426441516,0.07858042736194507,0.14851983873520516,0.24741115104838443,0.39428769208875863,0.5391629448377705,0.7470784903339871,0.9299209069704599,0.9846791977533879,,,,,,,,,,,,,,,,,,,,
FI,8,extended,1922,0.02847909014078838,0.054064748754998206,0.1078942297171433,0.1905599270825748,0.27479222456352925,0.4219996882512073,0.5677444806164115,0.7612837124469398,0.9286377864369496,0.9860490225594783,1891,0.01483288318720432,0.03104168829658162,0.06461112096842059,0.13213875122093494,0.21263838799072332,0.3324366840536949,0.45800333677939503,0.6781166295893561,0.9014031678847868,0.9840456895038407,,,,,,,,,,,,,,,,,,,,
