s_transport,rho,oracle_cov,plugin_cov,da_cov,oracle_w,plugin_w,da_w,clean_sup_mean,cont_sup_mean,dominance_ok
0.4,0.22648485716516978,1.0,1.0,1.0,0.3031299538634438,0.2807558354685763,0.27048908455850373,0.0879981156487011,0.09037221571558915,1.0
0.4,0.28626385804140075,1.0,1.0,1.0,0.27835614358259164,0.2549230407738342,0.20337426870277514,0.07076381122975875,0.07791740409825276,1.0
0.4,0.2258978622670348,1.0,1.0,0.0,0.34106970961091576,0.31286001855774004,0.27866903466351084,0.08120113024304802,0.0854043955715693,1.0
0.4,0.26778560893203346,1.0,1.0,1.0,0.28487457476324785,0.3216978138256218,0.24591321262094956,0.06841475169089759,0.07537378468370162,1.0
0.4,0.2887079763241614,1.0,1.0,1.0,0.2708858938299151,0.27919884754601865,0.24442862257940817,0.0689200649524854,0.0743378396426959,1.0
0.4,0.2842288345659291,1.0,1.0,1.0,0.25301921141079603,0.251792650838283,0.18349581400851311,0.06631004791129921,0.07110890947833445,1.0
0.4,0.23202432172118345,1.0,1.0,1.0,0.30047639907428464,0.3311571641505713,0.28828691114224625,0.0818003774195889,0.08715864957352824,1.0
0.4,0.2477393470758377,1.0,1.0,0.0,0.2662995316328007,0.2890170965121296,0.24423617388482985,0.08337418777372956,0.08946169078758817,1.0
0.4,0.2807441237142656,1.0,1.0,1.0,0.24609647046345567,0.2529435182890521,0.21303215658724542,0.0671813270511115,0.075815795489596,1.0
0.4,0.20785542873911292,1.0,1.0,1.0,0.35733545618429646,0.3520583339962344,0.3011831300401455,0.09342487299564181,0.10175908834809283,1.0
0.4,0.27741159369859303,1.0,1.0,1.0,0.30831576934458593,0.326108051009962,0.24307234913732062,0.06779953672823266,0.07782954020386092,1.0
0.4,0.22863509434652685,1.0,1.0,1.0,0.3415279662452657,0.341851493085382,0.2770884793434161,0.08257086449537392,0.08827708277199059,1.0
0.4,0.21769008368481885,1.0,1.0,1.0,0.31414243666632563,0.3361068894324031,0.30552704666563296,0.08650951218670869,0.09329988750807315,1.0
0.4,0.2136024740408807,1.0,1.0,1.0,0.3374489315541634,0.3108830682254631,0.30603626616978513,0.08558537008162492,0.09000089459787838,1.0
0.4,0.2620780691341637,1.0,1.0,1.0,0.26355301600007525,0.30316167664387733,0.26946125314733654,0.07273101963506476,0.07965132337963547,1.0
0.4,0.26258148027725337,1.0,1.0,1.0,0.23995490311474166,0.24408622503061245,0.2419318623169125,0.07606314955039571,0.08450609296745687,1.0
0.4,0.21428342539813686,1.0,1.0,1.0,0.3259879856865571,0.3152444713778316,0.2979206327688836,0.08660041704173285,0.09380210801476506,1.0
0.4,0.272683671067699,1.0,1.0,1.0,0.23423528985180392,0.30206850255117373,0.2534032644389843,0.06548277117303959,0.07451250984065837,1.0
0.4,0.2842394459951758,1.0,1.0,1.0,0.2785106772525948,0.2873583825104695,0.22055380989632561,0.06737326348868788,0.07444923121381819,1.0
0.4,0.26259196394730266,0.0,0.0,0.0,0.24502523650852118,0.27147601886981787,0.2879532414081364,0.07274899254396687,0.07617879611883958,1.0
0.4,0.26974029119457327,1.0,1.0,1.0,0.2619104363233696,0.2836256610517428,0.25248451750879164,0.07651844169273413,0.08195513213657754,1.0
0.4,0.2783059555119746,1.0,1.0,0.0,0.2580079197458365,0.2538390696122394,0.2076049602380478,0.06817864270857692,0.07501082037112998,1.0
0.4,0.24468184539748483,1.0,1.0,1.0,0.2876162634232814,0.33478927299252925,0.284124324875979,0.07975313316976587,0.08719341603270651,1.0
0.4,0.27349966849769203,0.0,1.0,0.0,0.2657401187721965,0.3017080237946106,0.22251581957203323,0.07094488943215543,0.07885182050282916,1.0
0.4,0.27420034378206104,1.0,1.0,1.0,0.2538524191228142,0.2911773932995211,0.21563484613684944,0.06896267438664601,0.07840332420045608,1.0
0.4,0.2468028548550765,1.0,1.0,1.0,0.24812974436687707,0.29462355048588884,0.240333113168245,0.07965653155486364,0.08472980651876723,1.0
0.4,0.24891702204114244,1.0,1.0,1.0,0.27287818628242855,0.2795404813050677,0.27124382379594525,0.0787213268785905,0.08621559767167768,1.0
0.4,0.2583181510988774,1.0,1.0,1.0,0.2809830720390198,0.29003438624058403,0.2560270554150154,0.0759120426906612,0.07849437190598758,1.0
0.4,0.19915408186287714,0.0,0.0,0.0,0.34171099347394956,0.3427349479765951,0.31371312995600714,0.09351723718221085,0.10089166373300948,1.0
0.4,0.23627891406026544,1.0,1.0,1.0,0.3012308934414756,0.3022683646996204,0.2589203335164343,0.07755649384424103,0.08740373488619482,1.0
0.4,0.3119942607520169,0.0,0.0,0.0,0.23406204790013313,0.2655389230749159,0.24906446895728712,0.060931278120348875,0.0713535409089419,1.0
0.4,0.26303985304635424,1.0,1.0,1.0,0.2480297064732026,0.2661835265222307,0.2640931473972423,0.07238878596966901,0.07702077257243448,1.0
0.4,0.27779320596953555,1.0,1.0,1.0,0.2386721630482965,0.26088294137845036,0.2136335481863135,0.0711112011069292,0.07889773454942312,1.0
0.4,0.23923820752396657,1.0,1.0,1.0,0.3157043540657529,0.3196517760345432,0.3061478917841929,0.07713665121519402,0.08511873396884757,1.0
0.4,0.2837754189458443,1.0,1.0,1.0,0.2623292582635132,0.27692648057002867,0.24066132617603478,0.07005298734339684,0.07755030236926345,1.0
0.4,0.23959185543782896,1.0,1.0,1.0,0.32206546122601437,0.3089932573590238,0.2605520942295792,0.0789705280930978,0.08260313666368235,1.0
0.4,0.3102422657702177,1.0,1.0,1.0,0.2547112945318,0.27148825840985696,0.22687058963656043,0.06284243799147446,0.07687272023199719,1.0
0.4,0.2274898433484145,0.0,0.0,0.0,0.30815156705377883,0.31166481286442693,0.2923123057435939,0.07878634036571305,0.08388219171278999,1.0
0.4,0.2360407485563067,1.0,1.0,1.0,0.2989049538331233,0.29598177259548636,0.25942083456755444,0.08418212509085315,0.09158982048974995,1.0
0.4,0.25170162577152483,0.0,1.0,0.0,0.2941961335791272,0.3057109125807789,0.2548124233527733,0.07810933421264053,0.08606489586502945,1.0
0.4,0.2722410049786378,1.0,1.0,1.0,0.27703406885573295,0.2972738014452259,0.2688902010063735,0.06957082328900292,0.07793501352642072,1.0
0.4,0.22112616546763575,1.0,1.0,1.0,0.3088045628098609,0.31329055101598885,0.2687577742292486,0.08416606454752185,0.08991800323770084,1.0
0.4,0.26210616377247425,1.0,1.0,1.0,0.25303338162315886,0.2646086241435108,0.23499366123705964,0.07617577150861927,0.08039665124878617,1.0
0.4,0.2645411789939629,1.0,1.0,1.0,0.27623645964155275,0.29341484584681304,0.3069442442391046,0.07136472620318243,0.0823440177754623,1.0
0.4,0.24839932717408247,1.0,1.0,1.0,0.2901679511539613,0.30842000189070595,0.2589724726928746,0.07643827302580393,0.08287056344368261,1.0
0.4,0.25904931824245536,1.0,1.0,1.0,0.2803409695982742,0.2901360017490354,0.26238481452226586,0.0744323640666054,0.08173580427210408,1.0
0.4,0.28980820861193735,0.0,0.0,0.0,0.2615541388023914,0.25507351843667736,0.21487168546286792,0.07074188168284279,0.07405587310428921,1.0
0.4,0.2538143561806968,1.0,1.0,1.0,0.2937013617335466,0.3056352427729817,0.28022474614718085,0.0750153103059242,0.08012359096759931,1.0
0.4,0.2826712832176874,1.0,1.0,1.0,0.21986981275432455,0.26113845136947056,0.19478182266590877,0.06953914154755732,0.07433673648312772,1.0
0.4,0.21716895257472368,1.0,1.0,1.0,0.3364261548076857,0.349367816860826,0.3206559975543134,0.09015175631716006,0.09942053106466402,1.0
0.4,0.24861359404177016,1.0,1.0,1.0,0.2906660559556455,0.31422004159332045,0.3033923604632658,0.07078691065536755,0.0779470877250008,1.0
0.4,0.30894265084716177,1.0,1.0,1.0,0.2294432124777784,0.26086002382285445,0.21099043035889248,0.06449493772013526,0.0733382305992373,1.0
0.4,0.2098067855931405,1.0,1.0,0.0,0.3221846213960992,0.335943064509241,0.29050626541854535,0.09797032108596125,0.1064700009551638,1.0
0.4,0.26348241234089664,0.0,1.0,0.0,0.2853796672172833,0.3115436149666852,0.23826725084630657,0.07297370169066159,0.07690570313836394,1.0
0.4,0.26729595618607366,1.0,1.0,1.0,0.2522459012026974,0.28393028444046964,0.23370070164541268,0.07593032235332015,0.08159414545855137,1.0
0.4,0.2717787699743649,1.0,1.0,1.0,0.26595199632514305,0.2743223734030266,0.22247595172327705,0.07763575167443254,0.08309886262857115,1.0
0.4,0.2502948898439221,1.0,1.0,0.0,0.289288324727928,0.2653443312691716,0.220624998237402,0.07167645740347517,0.07320166754615792,1.0
0.4,0.2902768344370869,1.0,1.0,1.0,0.24312058663534777,0.2567946164213992,0.22407894301936632,0.06790723406061723,0.07689031691675,1.0
0.4,0.24613187299273218,1.0,1.0,1.0,0.2757948468446866,0.2958175930292596,0.2839823757036365,0.0699732404265409,0.07968904748330642,1.0
0.4,0.24028846973284343,1.0,1.0,1.0,0.3075556775649007,0.3387150531682636,0.2998357208624922,0.07505374170522963,0.08170050417306479,1.0
0.4,0.23084193107990922,1.0,1.0,1.0,0.3100610851458622,0.3184007342870704,0.3023428310466214,0.0798902231637672,0.08865340969606267,1.0
0.4,0.2756108239665923,1.0,1.0,1.0,0.23662980050075166,0.2396469915820875,0.20764072577437703,0.07099767658708446,0.07912760612407069,1.0
0.4,0.30050190696468043,1.0,1.0,1.0,0.23277019999351226,0.2646241242075302,0.2193337545586366,0.07018678116583266,0.07467033262418414,1.0
0.4,0.3170765668088819,1.0,1.0,1.0,0.2375069581110368,0.25025490451671945,0.20466235264358074,0.0636827111035372,0.07292298977139135,1.0
0.4,0.27334921954251445,0.0,1.0,0.0,0.2425334582356621,0.2648002332084983,0.21062753511822424,0.07228473548722994,0.07600631714287075,1.0
0.4,0.24366561835459918,1.0,1.0,1.0,0.2911220666578718,0.3059999578374889,0.27921379420243825,0.07970508477610998,0.08669432907475613,1.0
0.4,0.26374039321212234,1.0,1.0,1.0,0.25750215834253787,0.26856701143460776,0.237799465141424,0.0751446318884535,0.08373389416863426,1.0
0.4,0.23683329085079763,1.0,1.0,1.0,0.28271834313366007,0.3179717140141574,0.2673727510221946,0.07506740968871844,0.08587350880961131,1.0
0.4,0.22291068976182965,1.0,1.0,1.0,0.33394382383294013,0.33896808311912785,0.29481657015606083,0.07699695584172285,0.08610566643061617,1.0
0.4,0.22876945650739472,1.0,1.0,1.0,0.32270995582661594,0.33211251307865874,0.28187757590067336,0.08107470258695203,0.09098402330956049,1.0
0.4,0.25666290684974535,1.0,1.0,1.0,0.3308904520949387,0.32645060799305836,0.2878330664300664,0.07359807952547283,0.07976839321292618,1.0
0.4,0.2306187087753055,1.0,1.0,1.0,0.3144520656216586,0.3101499588069013,0.270953667839646,0.08363115857796595,0.08796876152168885,1.0
0.4,0.24142310376802487,1.0,1.0,1.0,0.28460929409036295,0.2881801003587968,0.29162559358197376,0.07793517404858238,0.08589870105116292,1.0
0.4,0.24193466843179015,1.0,1.0,1.0,0.3061741562669059,0.32298440708453136,0.2539063065239804,0.07707798257198563,0.08234861107913309,1.0
0.4,0.24499901864176593,1.0,1.0,1.0,0.26780054393444114,0.2885977453484973,0.239566420006231,0.0833730934061294,0.088130303225338,1.0
0.4,0.2351029035723468,1.0,1.0,1.0,0.2673363527494916,0.2856404893818381,0.25867625382766163,0.0813784661269432,0.09362709559300676,1.0
0.4,0.2168043783786893,1.0,1.0,1.0,0.32248027775044796,0.31761198574989413,0.3508332788362204,0.09262891847229192,0.09874307632859977,1.0
0.4,0.25069825248253447,1.0,1.0,1.0,0.29876551054890843,0.30954314061165034,0.24559810776880084,0.07134374440288374,0.07729294407398753,1.0
0.4,0.238352565298736,1.0,1.0,1.0,0.2851476570651984,0.28700346736433635,0.25131888629160476,0.08535403521018217,0.08988508063889887,1.0
0.4,0.27742766454901824,1.0,1.0,1.0,0.26671351743561134,0.2756816894105353,0.23213661740772246,0.06898320710254159,0.07215632069603625,1.0
0.4,0.22265862367773617,1.0,1.0,1.0,0.3694918203831478,0.3757960693146217,0.3479990108497068,0.0820624118841511,0.09008271007267415,1.0
0.4,0.27091386062252504,0.0,0.0,1.0,0.2789333224983218,0.25918142504206865,0.25529627313921754,0.07201727297682664,0.07333752686214541,1.0
0.4,0.2228422034807287,1.0,1.0,1.0,0.29804438607362094,0.32821857073143895,0.29858036660714415,0.09043679505984116,0.09633414405169813,1.0
0.4,0.2810461434057681,1.0,1.0,1.0,0.2797900745125805,0.3191946247810723,0.24785257694914736,0.07142291673864128,0.07868472691830544,1.0
0.4,0.2497962606769926,1.0,1.0,1.0,0.293147276672305,0.31493066111529633,0.24384490217775107,0.07695038666415178,0.08013946027587167,1.0
0.4,0.20066409944926158,1.0,1.0,1.0,0.3433190563113295,0.37546662026624067,0.3872099619935848,0.09123251271615027,0.09481615620360322,1.0
0.4,0.24706962783691735,1.0,1.0,1.0,0.2567170164454329,0.2857748244986223,0.2829699078669377,0.07988540689546317,0.088632805077842,1.0
0.4,0.23071025631046221,1.0,1.0,1.0,0.2786761836396046,0.3006120187725013,0.2712334803616725,0.08305135642078858,0.08757545395348018,1.0
0.4,0.22995634846841692,0.0,1.0,1.0,0.3199548611866712,0.3607781651898499,0.30074781172297516,0.08146658963139246,0.08914100931540846,1.0
0.4,0.2852977430157921,0.0,0.0,0.0,0.25613167715069624,0.2511511033205428,0.2295690094010144,0.0662099587316139,0.07275565496822056,1.0
0.4,0.24313002067163697,1.0,1.0,1.0,0.2717329613180286,0.29104051177792833,0.2846720187952629,0.07993366018701725,0.08324857152559278,1.0
0.4,0.26207206298192964,1.0,1.0,1.0,0.26813695944195265,0.2711821860515052,0.2573090639285767,0.07744785900995925,0.08723909564223291,1.0
0.4,0.278286234723146,1.0,1.0,1.0,0.2783662063175935,0.28404166698685673,0.25801293358433586,0.0688805396418673,0.0729215006285391,1.0
0.4,0.26768572709198196,0.0,0.0,0.0,0.2696043148439109,0.2645743961373294,0.2362800314932338,0.07246307115716932,0.07827103679266738,1.0
0.4,0.23736960264524468,1.0,1.0,1.0,0.32129946010720256,0.3055313628658537,0.2503765966336418,0.08677282453923835,0.09036948280831768,1.0
0.4,0.2602148784617181,1.0,1.0,1.0,0.2999100701971481,0.3134816978895071,0.24178598259568213,0.07663962731641366,0.08856543309449522,1.0
0.4,0.24512051583002828,1.0,1.0,1.0,0.3083381537183694,0.28054196360126565,0.26305566274148207,0.07928021540932423,0.0816143198857067,1.0
0.4,0.2785011040980471,1.0,1.0,1.0,0.24950474706662792,0.2570680079034583,0.21711949436047143,0.07400427040389235,0.07927344610248453,1.0
0.4,0.24035330742564504,0.0,0.0,0.0,0.2779441246656626,0.26449862476860986,0.2293979227211068,0.07496723054690077,0.07589113468174047,1.0
0.4,0.2777992684988301,0.0,0.0,1.0,0.2692703690939039,0.2807705983145475,0.2382126981539721,0.06583569324677958,0.07522366759600425,1.0
0.4,0.22685602214615103,1.0,1.0,1.0,0.3009580749494238,0.31474044787954386,0.2889780802669712,0.08418413687759693,0.09030673508066771,1.0
0.4,0.27252972873233383,1.0,1.0,1.0,0.25906260910548873,0.28670212018115093,0.2194947405583207,0.07020194737849018,0.07490327106947196,1.0
0.4,0.26869554078194624,1.0,1.0,1.0,0.27286514641863935,0.27319627138225727,0.24574517880505908,0.07740933400710288,0.08321097709854602,1.0
0.4,0.2741030570332177,1.0,1.0,1.0,0.2502106993391962,0.2369589914154851,0.1963971379576241,0.07451742498416344,0.08160553689940382,1.0
0.4,0.22214570270557538,0.0,1.0,0.0,0.31745648365636486,0.34653017304881484,0.2613144246189907,0.08211990164735913,0.093212746580846,1.0
0.4,0.2954512214951195,1.0,1.0,1.0,0.2403298961751812,0.24053469606675412,0.20344494090845916,0.06384844205095344,0.07262406763116852,1.0
0.4,0.25260360337110227,0.0,0.0,1.0,0.2724829073248035,0.26371610356687725,0.24488009154427362,0.07365349599603316,0.08128269215715672,1.0
0.4,0.26343759926728044,1.0,1.0,1.0,0.2650449198788626,0.24337135937485693,0.23952490112300756,0.07031149582146783,0.07413615499669396,1.0
0.4,0.3138673697138973,1.0,1.0,1.0,0.2524884939485771,0.2554164828334323,0.21649638904880186,0.0635440769565442,0.06588548471223497,1.0
0.4,0.22357756867359171,1.0,1.0,1.0,0.3006167441015002,0.31162476685827956,0.2764659585672199,0.08467439611210184,0.09513656753681006,1.0
0.4,0.25529059415302796,1.0,1.0,1.0,0.2962574508241862,0.2756167220116251,0.24772685710635037,0.0714729137413297,0.07632048628918991,1.0
0.4,0.21905553433577332,1.0,1.0,1.0,0.34128527031849165,0.3439454071594688,0.2934367675348818,0.0848204004865336,0.09810117179180945,1.0
0.4,0.21967156421872802,1.0,1.0,1.0,0.30878452932797684,0.29265239614402444,0.33084190690607324,0.08624123028414038,0.0939510201899248,1.0
0.4,0.25459553991284206,1.0,1.0,1.0,0.295625630267829,0.29405821556666495,0.27295888454869566,0.07632822647144441,0.08419839667923407,1.0
0.4,0.30961222730042925,1.0,1.0,1.0,0.22452462810692272,0.23686785024279394,0.2017596168296339,0.06405767935227953,0.07316915031756215,1.0
0.4,0.2777536044566871,1.0,1.0,1.0,0.27465880979196794,0.2650287029442434,0.2384920058686551,0.07175396363121948,0.08059090706665563,1.0
0.4,0.3074342878207213,1.0,1.0,1.0,0.23361997717332922,0.2522020748763195,0.20167893066562942,0.06208967434051786,0.06695561772390013,1.0
0.4,0.23600231071907768,1.0,1.0,1.0,0.29593292213593136,0.321355759088527,0.2785795037826295,0.07609111382128601,0.08625332037977368,1.0
0.4,0.19986251093426544,1.0,1.0,1.0,0.3452864822125249,0.34889686141213716,0.2813137684071326,0.09396217625755074,0.09807530270641174,1.0
0.4,0.255816679793024,1.0,1.0,1.0,0.289142699536354,0.33664265650580216,0.2550464729389125,0.07278600476344466,0.08412643151635738,1.0
0.4,0.23525359327684855,1.0,1.0,1.0,0.2881783982382754,0.31544040446666477,0.26687241225455416,0.0866411050695029,0.0962055321578172,1.0
0.4,0.2529551256391417,1.0,1.0,1.0,0.27050794691842467,0.2621633315749074,0.2550733405244522,0.07685507197260624,0.08171205978014909,1.0
0.4,0.25420389532313037,0.0,0.0,0.0,0.30767439373894473,0.29701750643573455,0.24478972162607068,0.0704606094239219,0.07701514938231925,1.0
0.4,0.2739537139168411,1.0,1.0,1.0,0.24951861464399866,0.2547935799784321,0.24509933479132107,0.06940997436347499,0.07587123301921092,1.0
0.4,0.2175810983377344,1.0,1.0,1.0,0.2989823709783634,0.30800971201016825,0.2902450850840214,0.08560358491420246,0.09157679155036791,1.0
0.4,0.24315060993663073,1.0,1.0,1.0,0.3067246877792046,0.30189026350645154,0.26897791369752355,0.07796714315020971,0.08726958525889456,1.0
0.4,0.2699773458827614,1.0,1.0,1.0,0.24336254084077097,0.2623536586506236,0.22909781370299315,0.07136111699830512,0.07672475257689962,1.0
0.4,0.2464139398628892,1.0,1.0,1.0,0.26847724625982533,0.2930812524985603,0.26110385460380664,0.077626654498944,0.08485653804957895,1.0
0.4,0.2434049850003116,1.0,1.0,1.0,0.3221283650637342,0.33455161074913625,0.3151252256510463,0.0791587221724807,0.0841344941381602,1.0
0.4,0.23461153489862926,1.0,1.0,1.0,0.3220822044995895,0.30819043830912374,0.2689845118757275,0.07730969277686647,0.07819389970259856,1.0
0.4,0.36584461493973386,1.0,1.0,0.0,0.23438930946003927,0.2420881778983485,0.1863265227522609,0.053681180677820954,0.0662837725072794,1.0
0.4,0.27304781888907026,1.0,1.0,1.0,0.28295291791194876,0.29574977516989936,0.23477966624477306,0.07333806130294102,0.08425255288411539,1.0
0.4,0.28226103995553564,1.0,1.0,1.0,0.27546958682703987,0.25243145152106683,0.21911483677643884,0.07083506712246995,0.07759139735710223,1.0
0.4,0.2031397359448965,1.0,1.0,1.0,0.3323426394690885,0.3693958276781629,0.31330824359907494,0.09221646664896962,0.10090929538459631,1.0
0.4,0.3252458027373522,1.0,1.0,1.0,0.23570217518900183,0.2383642817483655,0.18941552233074982,0.06256731476745514,0.06495373135421731,1.0
0.4,0.3028000509457612,1.0,1.0,1.0,0.2536875714272428,0.2537753859403694,0.19956205673867217,0.0660282007790161,0.0704692315834213,1.0
0.4,0.2676600250973921,1.0,1.0,1.0,0.27510892565412853,0.27629178931134646,0.2377318338088798,0.07383695965014679,0.08028817036230673,1.0
0.4,0.241470339897569,1.0,1.0,1.0,0.2906657145159787,0.31226877715540813,0.2506431782326695,0.06890912283133162,0.0702804685660316,1.0
0.4,0.25735936701085727,1.0,1.0,1.0,0.2834792516697407,0.28815195941298355,0.24186154208049576,0.0787892675688196,0.08338364475136012,1.0
0.4,0.2597839829927461,1.0,1.0,1.0,0.2807390225007119,0.25549910071916665,0.24833536052429972,0.07151743909366512,0.07488080675748326,1.0
0.4,0.24037410727177244,1.0,1.0,1.0,0.27899861647248125,0.31938169763257285,0.23693647080845742,0.08224259738670747,0.09057466497253618,1.0
0.4,0.25283181485990014,1.0,1.0,1.0,0.32832665822574136,0.319512609173613,0.2717762123781132,0.07590442572905305,0.08401940064745457,1.0
0.4,0.2491879762269239,1.0,1.0,1.0,0.31275813895013116,0.29994057812937214,0.24517616222122868,0.07647767056217426,0.08571179141319606,1.0
0.4,0.25763326359742755,1.0,1.0,1.0,0.2581082305295071,0.27319429792917005,0.23674358162631134,0.07659634600544962,0.08402659839052436,1.0
0.4,0.3219684215954932,1.0,1.0,1.0,0.25784273896116366,0.2583111363757281,0.20511001537246773,0.05906213806143081,0.0664353948903495,1.0
0.4,0.3088750975668244,1.0,1.0,1.0,0.21475890297937678,0.22990041509603185,0.18703241569364543,0.06245300070902722,0.0688201987450052,1.0
0.4,0.21737469102676382,1.0,1.0,1.0,0.3019320653901758,0.28728544953472585,0.24853809552873077,0.08623558795087861,0.09121571231277359,1.0
0.4,0.28109755766787325,0.0,0.0,0.0,0.26917622203631064,0.27084563515129295,0.23518247199737413,0.07263342648292535,0.08092752403830003,1.0
0.4,0.28087439482682564,1.0,1.0,1.0,0.25827211626941304,0.2646409900580727,0.20764999564466807,0.06780336439242136,0.07305301714335771,1.0
0.4,0.26806043978332744,1.0,1.0,1.0,0.26621820591550716,0.29092241234474964,0.251631642779544,0.06695714031259742,0.0756184286607467,1.0
0.4,0.28374224218621724,1.0,1.0,1.0,0.2649490026976483,0.2506450339626082,0.24002504134411384,0.07414682839130643,0.08046713067236626,1.0
0.4,0.24817926728426,1.0,1.0,1.0,0.2823753963807829,0.26260760549356704,0.21587665729244415,0.08175910980979006,0.08608558053975343,1.0
0.4,0.2398955108018002,1.0,1.0,1.0,0.28461712967057357,0.2862256183686383,0.2674496648341463,0.08348346414638919,0.09019113199905432,1.0
0.4,0.3231503502139769,1.0,1.0,1.0,0.2244574126506465,0.22223676811098692,0.20859940434785457,0.058469093923154046,0.06031941720771265,1.0
0.4,0.2341377424879534,1.0,1.0,1.0,0.3058408668316718,0.3366631136045592,0.2750126918912614,0.07648912435836629,0.08413032132236459,1.0
0.4,0.2565609557454755,1.0,1.0,1.0,0.27460542322341686,0.2657921051335116,0.2693843199367434,0.07761267349468173,0.08593692875733691,1.0
0.4,0.23129847898318923,1.0,1.0,0.0,0.332350429702322,0.3147754710891973,0.2761727123270388,0.08021997386963328,0.08624022788904435,1.0
0.4,0.2590193711718265,1.0,1.0,1.0,0.2997045369261249,0.2830231294685709,0.24132799689984613,0.07198258617293624,0.07857150508890653,1.0
0.4,0.25144480991249335,1.0,1.0,1.0,0.27479992203857045,0.2708082306595526,0.23934056571215873,0.07566125881845742,0.07496956611675533,0.0
0.4,0.2402190440184746,1.0,1.0,1.0,0.2700785871806682,0.2934173438119785,0.2582270481289319,0.07979500318707927,0.08312910187245627,1.0
0.4,0.2648156147007624,1.0,1.0,1.0,0.2746560848929613,0.2846002726284689,0.2628911072480008,0.07270887206100032,0.07797131807552433,1.0
0.4,0.26643264507856523,1.0,1.0,1.0,0.2783168687532646,0.2873455386212831,0.23107048106134181,0.07170237320448589,0.07473767287072026,1.0
0.4,0.26661757888375903,1.0,1.0,1.0,0.2648110599240886,0.30188200013297906,0.2599599705591794,0.07086129858222291,0.08257884870197575,1.0
0.4,0.23783169925569628,1.0,1.0,1.0,0.2630226449719247,0.2858179297595903,0.2565822611198448,0.08074522206986622,0.08852500434187517,1.0
0.4,0.26132565509457123,1.0,1.0,1.0,0.25821573167101175,0.27157538969333606,0.23437918612797493,0.07402566537173741,0.0773541308983349,1.0
0.4,0.25101980690239584,1.0,1.0,1.0,0.3030898892771588,0.30070668370277104,0.26181673654201826,0.0697824832785598,0.07821295090723174,1.0
0.4,0.27950352655320104,0.0,0.0,0.0,0.24423692836204608,0.26847042180049807,0.22667300554942246,0.07076254524201052,0.07742391039406295,1.0
0.4,0.28195881277406765,1.0,1.0,1.0,0.26728023109497256,0.2772264937624652,0.21719585298524305,0.06909202392177137,0.07527560286709357,1.0
0.4,0.269631068600275,1.0,1.0,1.0,0.25924854590334556,0.26393997113363354,0.23367776709068028,0.07539451861686283,0.08088058643239819,1.0
0.4,0.2178253849459979,1.0,1.0,1.0,0.3136743061894756,0.32797117304306295,0.3014007505307186,0.08763797341115316,0.09888504816811473,1.0
0.4,0.24765905181755532,1.0,1.0,1.0,0.2776878350415495,0.2951076633914888,0.2552504990878006,0.0728407568195067,0.07911527442612679,1.0
0.4,0.2460287457228367,1.0,1.0,0.0,0.2856592160380761,0.3110578930969499,0.24625069844534053,0.08262294304269568,0.09424682357515984,1.0
0.4,0.23165236463661246,1.0,1.0,1.0,0.28105174485873646,0.3241069745568528,0.25056807159861905,0.08159100930232414,0.09076623014281125,1.0
0.4,0.2633407764383151,1.0,1.0,1.0,0.2616172066548451,0.25707577051409863,0.27769633985083086,0.06982646393562017,0.08011606751280981,1.0
0.4,0.28450094891445776,1.0,1.0,1.0,0.2461742328315414,0.2628804022490338,0.23992353052083293,0.07126599231187675,0.07647818760295029,1.0
0.4,0.23795643073297307,1.0,1.0,1.0,0.33492489691961386,0.32160563487108473,0.3146064806516417,0.07999265198065632,0.08575446137500947,1.0
0.4,0.27928270631185687,1.0,1.0,1.0,0.2634386496671026,0.2394445121880727,0.18458255972450505,0.0694301056467591,0.07494719007562865,1.0
0.4,0.26117485220294784,1.0,1.0,1.0,0.2612532398347584,0.28564727436226456,0.2532260962239368,0.07496723092179806,0.0874562471355197,1.0
0.4,0.2097510266952381,1.0,1.0,1.0,0.3764703054914672,0.3269776532830367,0.27763582191078634,0.08748052954685426,0.09374462737760286,1.0
0.4,0.24097129831232503,1.0,1.0,1.0,0.3006651150013056,0.306603857730589,0.2590098049899693,0.07707099638081029,0.07849458082670326,1.0
0.4,0.2438500138584146,1.0,1.0,1.0,0.28001056689190806,0.2554329097332058,0.2352868271101316,0.0753969474727227,0.07779357647036872,1.0
0.4,0.2676487311362745,1.0,1.0,1.0,0.25772498040014147,0.23421561850440006,0.2005439735158526,0.06640405760895637,0.07793886728909546,1.0
0.4,0.2525020867813377,1.0,1.0,1.0,0.2977208021976798,0.3161413797064164,0.270527229326383,0.07535890108275532,0.08082756493657882,1.0
0.4,0.2851558011461917,0.0,0.0,0.0,0.2871145872964603,0.27477996033816704,0.21863820432055675,0.06247672658240145,0.06981160856574664,1.0
0.4,0.23239525380253082,1.0,1.0,1.0,0.2778171804497527,0.2788164179335,0.27444297008573454,0.08980677968855325,0.09171873636911382,1.0
0.4,0.21620430646061142,1.0,1.0,1.0,0.32041011091432736,0.3318132351291733,0.2932231669214869,0.08507729636427623,0.09031337531461599,1.0
0.4,0.21497221496846466,1.0,1.0,1.0,0.29351781648531156,0.30670963743654533,0.28663569762956964,0.08690779816418104,0.09089768492749344,1.0
0.4,0.24299106133380693,0.0,0.0,1.0,0.2640415011335333,0.2860573230420271,0.2811811575005865,0.07639261786321691,0.08083205618534556,1.0
