outcome,f,rep,target,rho,branch,stable,w_adaptive,w_cons,cov_adaptive,cov_T1,cov_T2,cov_T3
b13,0.5,18,13,0.14831439809062189,T1,True,0.35747458250795827,0.4015102725789503,1,1,1,1
b13,0.5,18,14,0.14986756071845936,T1,True,0.35667007139218376,0.4006066573481241,1,1,1,1
b13,0.5,18,15,0.14573391087700682,T1,True,0.3566126537525506,0.4005421666870589,1,1,1,1
b13,0.5,18,16,0.14540579938882356,T1,True,0.3569040160852318,0.4008694206383562,1,1,1,1
b13,0.5,18,21,0.15977713413812097,T1,True,0.32359196191277884,0.36885289091958834,0,0,1,0
b13,0.5,18,22,0.15150997976378244,T1,True,0.35474099447652974,0.3984399461017021,1,1,1,1
b13,0.5,18,23,0.1486292923789998,T1,True,0.3560293193689519,0.3998869739577739,1,1,1,1
b13,0.5,18,24,0.14779221892757471,T1,True,0.35712957271285634,0.4011227625750168,1,1,1,1
b13,0.5,18,25,0.14681199432110803,T1,True,0.35698993520633854,0.4009659237505307,1,1,1,1
b13,0.5,18,26,0.15036233646846256,T1,True,0.3565778353183642,0.4005030591261719,1,1,1,1
b13,0.5,18,27,0.15551905083971682,T1,True,0.35876568761927596,0.4029604231366104,1,1,1,1
b13,0.5,18,28,0.14821613300344855,T1,True,0.3570619797385957,0.4010468431255012,1,1,1,1
b13,0.5,18,40,0.14910602397086145,T1,True,0.35751124335613427,0.40155144951254046,1,1,1,1
b13,0.5,18,41,0.14885491290767938,T1,True,0.3569089781492094,0.4008749939567337,1,1,1,1
b13,0.5,19,1,0.15511133239024316,T1,True,0.3394874975256032,0.38221406927206614,1,1,1,1
b13,0.5,19,2,0.15423167126902942,T1,True,0.3369216881507866,0.37932533714121325,1,1,1,1
b13,0.5,19,3,0.1580280623179876,T1,True,0.34083411357745086,0.3837301651656564,1,1,1,1
b13,0.5,19,4,0.16064468141951174,T1,True,0.29427206658931127,0.3411296378590965,0,0,1,0
b13,0.5,19,5,0.15469262644866766,T1,True,0.3410919219769756,0.38402042032436784,1,1,1,1
b13,0.5,19,6,0.15388502798135512,T1,True,0.3416869439557268,0.3846903294475681,1,1,1,1
b13,0.5,19,7,0.15761416223010843,T1,True,0.3410639258071821,0.38398890066588626,1,1,1,1
b13,0.5,19,8,0.15189834277652572,T1,True,0.34030855145558137,0.3831384578458902,1,1,1,1
b13,0.5,19,9,0.16490392303012127,T1,True,0.2953899615970295,0.34242553768257394,0,0,0,0
b13,0.5,19,10,0.1542449137942661,T1,True,0.3413495797077536,0.3843105058517521,1,1,1,1
b13,0.5,19,11,0.15258356756385297,T1,True,0.33877978177259954,0.38141728317592116,1,1,1,1
b13,0.5,19,12,0.15425551929364262,T1,True,0.338137705275162,0.3806943974359211,1,1,1,1
b13,0.5,19,13,0.15272195656559473,T1,True,0.3399608772713084,0.3827470267454215,1,1,1,1
b13,0.5,19,14,0.1547254382430782,T1,True,0.34291590384640924,0.3860739614346473,1,1,1,1
b13,0.5,19,15,0.1506231713685588,T1,True,0.33845713760602614,0.38105403227351164,1,1,1,1
b13,0.5,19,16,0.14969867948176874,T1,True,0.3402929190306846,0.3831208579849941,1,1,1,1
b13,0.5,19,21,0.1612692559223535,T1,True,0.3402454500667848,0.38306741476252354,1,1,1,1
b13,0.5,19,22,0.15495702490485588,T1,True,0.33712734151651547,0.37955687323708603,1,1,1,1
b13,0.5,19,23,0.15145078048786476,T1,True,0.3417592414892474,0.38477172606655013,1,1,1,1
b13,0.5,19,24,0.15311961463345958,T1,True,0.3405477188074344,0.38340772586740807,1,1,1,1
b13,0.5,19,25,0.1521737088866489,T1,True,0.3399275845036485,0.3827095438799335,1,1,1,1
b13,0.5,19,26,0.15570909326212323,T1,True,0.34355127167267946,0.38678929417630437,1,1,1,1
b13,0.5,19,27,0.1590851938041723,T1,True,0.33983218928369097,0.38260214258982755,1,1,1,1
b13,0.5,19,28,0.153480477895987,T1,True,0.33926262687776926,0.381960897281949,1,1,1,1
b13,0.5,19,40,0.15393218999663494,T1,True,0.33966834840038335,0.3824176813322596,1,1,1,1
b13,0.5,19,41,0.15348706754670907,T1,True,0.34017272572942286,0.38298553762383414,1,1,1,1
b13,0.5,20,1,0.15273566573542824,T1,True,0.3237944436162359,0.37119694387164054,1,1,1,1
b13,0.5,20,2,0.15268149775488143,T1,True,0.3227385616236488,0.36706705230170605,1,1,1,1
b13,0.5,20,3,0.15691436701282274,T1,True,0.3240301204567257,0.3720120406237695,1,1,1,1
b13,0.5,20,4,0.15786394085410735,T1,True,0.31973237813550287,0.3646969321476994,1,1,1,1
b13,0.5,20,5,0.15395550761539747,T1,True,0.3237162203556622,0.37149057097987,1,1,1,1
b13,0.5,20,6,0.15247201130880172,T1,True,0.3226839992078084,0.37264578482974886,1,1,1,1
b13,0.5,20,7,0.1549641399016564,T1,True,0.32283131375229807,0.3700928147888421,1,1,1,1
b13,0.5,20,8,0.15109203608465746,T1,True,0.32321309754236816,0.37193500681304464,1,1,1,1
b13,0.5,20,9,0.1601941569201506,T1,True,0.32347155737203115,0.36384788087142295,0,0,1,0
b13,0.5,20,10,0.15270216864414754,T1,True,0.32361697462827105,0.37099349397537673,1,1,1,1
b13,0.5,20,11,0.15146304559915275,T1,True,0.3238228794764292,0.37188121302958865,1,1,1,1
b13,0.5,20,12,0.1537773907260487,T1,True,0.3226214154664016,0.36637279269317075,1,1,1,1
b13,0.5,20,13,0.15075817373754466,T1,True,0.3236898814023626,0.37107707407461515,1,1,1,1
b13,0.5,20,14,0.15354920966157937,T1,True,0.32313378649372865,0.3720140840905767,1,1,1,1
b13,0.5,20,15,0.148807647065072,T1,True,0.32377825775007396,0.371178388444975,1,1,1,1
b13,0.5,20,16,0.14887568121669156,T1,True,0.3236172444198169,0.37165905792120435,1,1,1,1
b13,0.5,20,21,0.16156981868247297,T1,True,0.32259111816285485,0.3694803580874508,0,0,1,0
b13,0.5,20,22,0.15340904463872992,T1,True,0.32121938325849464,0.3670975159589083,1,1,1,1
b13,0.5,20,23,0.15060138946461796,T1,True,0.32236778166040475,0.37412131285459294,1,1,1,1
b13,0.5,20,24,0.1513796129021286,T1,True,0.32269264364673556,0.37292008952729144,1,1,1,1
b13,0.5,20,25,0.1503886328367128,T1,True,0.3235908667896254,0.3709635640302914,1,1,1,1
b13,0.5,20,26,0.15506052756267139,T1,True,0.32208826810531455,0.3749811978191621,1,1,1,1
b13,0.5,20,27,0.1595904736216322,T1,True,0.32461421842973237,0.3721367311701326,1,1,1,1
b13,0.5,20,28,0.1522315295556987,T1,True,0.3241089004178562,0.3715844968428192,1,1,1,1
b13,0.5,20,40,0.15437641162793556,T1,True,0.3227496941415137,0.37452620929174774,1,1,1,1
b13,0.5,20,41,0.15218269669997414,T1,True,0.3228195897997933,0.3727782514024789,1,1,1,1
b13,0.5,21,1,0.1504725350528825,T1,True,0.3174785694833081,0.3682151984347407,1,1,1,1
b13,0.5,21,2,0.15027099092484705,T1,True,0.3164299123467544,0.36967609444012567,1,1,1,1
b13,0.5,21,3,0.15449517349270145,T1,True,0.31797664929187824,0.36766978542825496,1,1,1,1
b13,0.5,21,4,0.15407942494196433,T1,True,0.3161573051997403,0.3635718747173675,1,1,1,1
b13,0.5,21,5,0.1511350531467152,T1,True,0.3165639017708978,0.3676440441772559,1,1,1,1
b13,0.5,21,6,0.15067389453977273,T1,True,0.3167870374482472,0.3655438828992554,1,1,1,1
b13,0.5,21,7,0.15247828516790723,T1,True,0.31625332488562813,0.36862421242516147,1,1,1,1
b13,0.5,21,8,0.14838809887292023,T1,True,0.3166037404511735,0.3674438163462776,1,1,1,1
b13,0.5,21,9,0.1613240027908185,T1,True,0.31951256337185346,0.36093688739475227,0,0,1,0
b13,0.5,21,10,0.14982960024058412,T1,True,0.317768091259385,0.3657610922489339,1,1,1,1
b13,0.5,21,11,0.1508844335680702,T1,True,0.31617456065391497,0.3661347837922153,1,1,1,1
b13,0.5,21,12,0.1504877398713969,T1,True,0.31658055284491116,0.37402972766067066,1,1,1,1
b13,0.5,21,13,0.14812733625593424,T1,True,0.31697810198354004,0.3676006233181047,1,1,1,1
b13,0.5,21,14,0.15082398835121355,T1,True,0.3176858501399889,0.36564382297789366,1,1,1,1
b13,0.5,21,15,0.14720777361832482,T1,True,0.3164343627870653,0.36844683925379096,1,1,1,1
b13,0.5,21,16,0.145969120628273,T1,True,0.31674487664330103,0.36761686468077903,1,1,1,1
b13,0.5,21,21,0.1589341814941083,T1,True,0.3196329339593761,0.36529467611394284,0,0,1,0
b13,0.5,21,22,0.1524416738978458,T1,True,0.316832322236291,0.3546541275564811,1,1,1,1
b13,0.5,21,23,0.14888364892732298,T1,True,0.3153815394036159,0.3664546819620802,1,1,1,1
b13,0.5,21,24,0.14925258861487067,T1,True,0.3173692714672892,0.36602258910296825,1,1,1,1
b13,0.5,21,25,0.14814683350428184,T1,True,0.3167474476753004,0.3681378080171559,1,1,1,1
b13,0.5,21,26,0.15180818230260473,T1,True,0.3160330715523107,0.3640569960037543,1,1,1,1
b13,0.5,21,27,0.15769140976489798,T1,True,0.3144649173510725,0.3640428387948604,1,1,1,0
b13,0.5,21,28,0.14992156091370623,T1,True,0.31661878249134207,0.36738570770680484,1,1,1,1
b13,0.5,21,40,0.15162887916178497,T1,True,0.3169164730292986,0.36305139198204234,1,1,1,1
b13,0.5,21,41,0.15040003425180326,T1,True,0.3161690386159991,0.36607927148276337,1,1,1,1
b13,0.5,22,1,0.15141766417528973,T1,True,0.3379130731809598,0.3977985688186797,1,1,1,1
b13,0.5,22,2,0.1506882041784407,T1,True,0.34030062001205885,0.3950624123083212,1,1,1,1
b13,0.5,22,3,0.1553347736552903,T1,True,0.3362737906141453,0.39586876997180587,1,1,1,1
b13,0.5,22,4,0.15489712986805404,T1,True,0.3347256326440192,0.3939377052402489,1,1,1,1
b13,0.5,22,5,0.15209735354968418,T1,True,0.3370971434638013,0.39621986735779596,1,1,1,1
b13,0.5,22,6,0.15080994646509185,T1,True,0.3364696678563932,0.39609936089241404,1,1,1,1
b13,0.5,22,7,0.15534698260874996,T1,True,0.3380239103423539,0.3979290487192039,1,1,1,1
b13,0.5,22,8,0.1507544938305786,T1,True,0.3373337443402619,0.39700718494669496,1,1,1,1
b13,0.5,22,9,0.1596417279864529,T1,True,0.3387616642269269,0.3765402701397327,0,0,1,0
b13,0.5,22,10,0.15113667317712734,T1,True,0.3365114032731764,0.3960393739358274,1,1,1,1
b13,0.5,22,11,0.15183630151656682,T1,True,0.3369904248537153,0.3964909087209069,1,1,1,1
b13,0.5,22,12,0.15332360431889375,T1,True,0.3410130427850328,0.39553642899466795,1,1,1,1
b13,0.5,22,13,0.14925352924405588,T1,True,0.33668204068687796,0.3963493707758066,1,1,1,1
b13,0.5,22,14,0.15264954811617112,T1,True,0.3356931903720492,0.3950764213524774,1,1,1,1
b13,0.5,22,15,0.1483799567306951,T1,True,0.3368037305935239,0.39649262676246555,1,1,1,1
b13,0.5,22,16,0.14641310952938785,T1,True,0.33617711470398925,0.39575496100212815,1,1,1,1
b13,0.5,22,21,0.16406195177600963,T1,True,0.3362001561752408,0.3736931034275604,1,1,1,1
b13,0.5,22,22,0.1518022927482625,T1,True,0.3415691174318477,0.39452520394573876,1,1,1,1
b13,0.5,22,23,0.15014555501693974,T1,True,0.3348357080637003,0.39406725270839466,1,1,1,1
b13,0.5,22,24,0.1508285816855316,T1,True,0.33620150426568735,0.39567465461958573,1,1,1,1
b13,0.5,22,25,0.14980269235033356,T1,True,0.33684372896600645,0.39653971371053426,1,1,1,1
b13,0.5,22,26,0.153363313270565,T1,True,0.3367740737376564,0.3963485101056338,1,1,1,1
b13,0.5,22,27,0.15922742568710543,T1,True,0.33676842601419255,0.39634186331493665,1,1,1,1
b13,0.5,22,28,0.15129102877011066,T1,True,0.335993476574181,0.3955387782290541,1,1,1,1
b13,0.5,22,40,0.15269281183718136,T1,True,0.3369415464778981,0.3965456083274222,1,1,1,1
b13,0.5,22,41,0.15134928808407075,T1,True,0.335612251232162,0.39508999152179536,1,1,1,1
b13,0.5,23,1,0.1483683941780671,T1,True,0.31487375607981555,0.3632018930917548,1,1,1,1
b13,0.5,23,2,0.1474346689517637,T1,True,0.31419220125712444,0.3679416322320715,1,1,1,1
b13,0.5,23,3,0.15155692039106367,T1,True,0.3144943902109718,0.36176909563985166,1,1,1,1
b13,0.5,23,4,0.15059047236568915,T1,True,0.31384760575705667,0.36081198563093647,1,1,1,0
b13,0.5,23,5,0.1481851510881064,T1,True,0.3149074548560196,0.3639432046320216,1,1,1,1
b13,0.5,23,6,0.14737115921434815,T1,True,0.3148933744029734,0.36128773752741117,1,1,1,1
b13,0.5,23,7,0.1491041743231681,T1,True,0.312684506276344,0.3636732897333477,1,1,1,1
b13,0.5,23,8,0.1467460698943036,T1,True,0.3145190485557585,0.36201885573136805,1,1,1,1
b13,0.5,23,9,0.1574713930939786,T1,True,0.3172281795198134,0.36447508908138027,0,0,1,0
b13,0.5,23,10,0.14741104084425088,T1,True,0.3153919833850825,0.36152790875347723,1,1,1,1
b13,0.5,23,11,0.14818569509183616,T1,True,0.3148278021491377,0.36388664628602313,1,1,1,1
b13,0.5,23,12,0.14748239857349155,T1,True,0.3133938864916695,0.367224590378066,1,1,1,1
b13,0.5,23,13,0.1449683301709934,T1,True,0.3146993889000713,0.363157973389417,1,1,1,1
b13,0.5,23,14,0.1487394256405532,T1,True,0.3139132211667985,0.36129385071056447,1,1,1,1
b13,0.5,23,15,0.14447676386591493,T1,True,0.3147459391590795,0.3638681527619775,1,1,1,1
b13,0.5,23,16,0.14186025412753717,T1,True,0.3146847717514633,0.3633344223939081,1,1,1,1
b13,0.5,23,21,0.15473990750048464,T1,True,0.3156128684455851,0.35982277813278785,0,0,1,0
b13,0.5,23,22,0.14892144510006278,T1,True,0.31303343257698457,0.35882434624631177,1,1,1,1
b13,0.5,23,23,0.14665755140797387,T1,True,0.3137451360493255,0.3629282532016067,1,1,1,1
b13,0.5,23,24,0.14519948224418322,T1,True,0.31513265414621705,0.3622867865409377,1,1,1,1
b13,0.5,23,25,0.14563867992771998,T1,True,0.31437034870506386,0.3643807263028534,1,1,1,1
b13,0.5,23,26,0.148762582754702,T1,True,0.3141242937115938,0.3601798371194429,1,1,1,1
b13,0.5,23,27,0.1532688374561182,T1,True,0.3170034309732183,0.3633750808672125,1,1,1,1
b13,0.5,23,28,0.14638564417777739,T1,True,0.3145625506433602,0.3634530368525862,1,1,1,1
b13,0.5,23,40,0.1477282579350499,T1,True,0.31631869222644904,0.36259017769844765,1,1,1,1
b13,0.5,23,41,0.14665605989963057,T1,True,0.314562626185063,0.36276182843464905,1,1,1,1
b13,0.5,24,1,0.15872387989407755,T1,True,0.3050927148319136,0.3586373296823476,1,1,1,1
b13,0.5,24,2,0.1568749617098463,T1,True,0.3037473433127097,0.35705584174238225,1,1,1,1
b13,0.5,24,3,0.1623650341068791,T1,True,0.3064605685113257,0.3602452454637874,1,1,1,1
b13,0.5,24,4,0.15999590177497955,T1,True,0.30386500376583053,0.357194151930286,0,0,1,0
b13,0.5,24,5,0.15794832894251007,T1,True,0.30533516786889187,0.35892233389755207,1,1,1,1
b13,0.5,24,6,0.15577890250693252,T1,True,0.3036362988321796,0.35692530864854805,1,1,1,1
b13,0.5,24,7,0.1613482781563813,T1,True,0.3035865577904439,0.3568668379164838,1,1,1,1
b13,0.5,24,8,0.1549343319579855,T1,True,0.30494167960313195,0.3584597873533934,1,1,1,1
b13,0.5,24,9,0.17274227532427514,T1,True,0.30729865703211395,0.3496160993310633,0,0,0,0
b13,0.5,24,10,0.15808369647398846,T1,True,0.30587466002434166,0.3595565084176539,1,1,1,1
b13,0.5,24,11,0.15588807516738096,T1,True,0.30462896696581016,0.35809219278375976,1,1,1,1
b13,0.5,24,12,0.15854078602684477,T1,True,0.3040644092415947,0.35742855361828274,1,1,1,1
b13,0.5,24,13,0.15584613227496943,T1,True,0.3050324479324346,0.35856648577540845,1,1,1,1
b13,0.5,24,14,0.15978272933938184,T1,True,0.3042384711208997,0.35763316383858196,1,1,1,1
b13,0.5,24,15,0.15185857900491748,T1,True,0.30471700072892643,0.35819567671566327,1,1,1,1
b13,0.5,24,16,0.15336525939054102,T1,True,0.3050146960054167,0.3585456183361255,1,1,1,1
b13,0.5,24,21,0.16577054069708758,T1,True,0.3025026588332562,0.34415965445467644,0,0,1,0
b13,0.5,24,22,0.15877085005308483,T1,True,0.30429811235043064,0.3577032722687676,0,0,1,0
b13,0.5,24,23,0.15612370792298408,T1,True,0.3032987584202101,0.35652852896118215,1,1,1,1
b13,0.5,24,24,0.15813490987965287,T1,True,0.3054374836303603,0.35904260635799956,1,1,1,1
b13,0.5,24,25,0.15526612836494685,T1,True,0.30473169138995615,0.3582129456283145,1,1,1,1
b13,0.5,24,26,0.15838801521601586,T1,True,0.3031933730669196,0.35640464818706225,1,1,1,1
b13,0.5,24,27,0.16246672647740276,T1,True,0.30571385505952153,0.359367481736979,0,0,1,0
b13,0.5,24,28,0.15655110288495058,T1,True,0.30488168268627464,0.3583892608117723,1,1,1,1
b13,0.5,24,40,0.156610729452633,T1,True,0.30503455474503455,0.35856896233944374,1,1,1,1
b13,0.5,24,41,0.15703441499252443,T1,True,0.3045837244195472,0.3580390100455592,1,1,1,1
b13,0.5,25,1,0.15565166849392542,T1,True,0.33775544385633727,0.3826414602744384,1,1,1,1
b13,0.5,25,2,0.15497305593077512,T1,True,0.33667848933659655,0.3814213838624116,1,1,1,1
b13,0.5,25,3,0.15927427605923053,T1,True,0.336950949698277,0.3817300528492678,1,1,1,1
b13,0.5,25,4,0.16024247442862963,T1,True,0.33549918389165123,0.38473307180583616,1,1,1,1
b13,0.5,25,5,0.155673469855692,T1,True,0.3381208615491924,0.3830554401588415,1,1,1,1
b13,0.5,25,6,0.15475909042263913,T1,True,0.3365853056057517,0.38131581647780577,1,1,1,1
b13,0.5,25,7,0.15631195152280047,T1,True,0.33810978504326566,0.3830428916404398,1,1,1,1
b13,0.5,25,8,0.15381683905214932,T1,True,0.33797326175053855,0.3828882250820147,1,1,1,1
b13,0.5,25,9,0.1658645535491233,T1,True,0.33934799985752595,0.381348906560704,0,0,1,0
b13,0.5,25,10,0.154450037515719,T1,True,0.3378999049017213,0.3828051194733172,1,1,1,1
b13,0.5,25,11,0.15488649124799772,T1,True,0.33901563467596424,0.3840691241780632,1,1,1,1
b13,0.5,25,12,0.15658670228646784,T1,True,0.336857583097049,0.38162427829171564,1,1,1,1
b13,0.5,25,13,0.15423569615269908,T1,True,0.33745626486972374,0.38230252189045805,1,1,1,1
b13,0.5,25,14,0.1568007942134282,T1,True,0.3363459667367142,0.3828250260662007,1,1,1,1
b13,0.5,25,15,0.15186769126601227,T1,True,0.33674092559053853,0.381492117583561,1,1,1,1
b13,0.5,25,16,0.1507740059208184,T1,True,0.33716176716595125,0.38196888690849484,1,1,1,1
b13,0.5,25,21,0.1663021198774364,T1,True,0.33505488335259365,0.3765244334959416,1,1,1,1
b13,0.5,25,22,0.1577575933770876,T1,True,0.3356627688027962,0.3802706791281027,1,1,1,1
b13,0.5,25,23,0.15439751203916655,T1,True,0.3360042697893897,0.38195061111586337,1,1,1,1
b13,0.5,25,24,0.15440822011446412,T1,True,0.3380153638521467,0.38293592234325213,1,1,1,1
b13,0.5,25,25,0.15285016630263867,T1,True,0.33738785704869984,0.38222502301070077,1,1,1,1
b13,0.5,25,26,0.15707887524940228,T1,True,0.33618182731019464,0.38284497609417684,1,1,1,1
b13,0.5,25,27,0.16332246754645124,T1,True,0.33879716016305256,0.38382161549042,1,1,1,1
b13,0.5,25,28,0.15541822746704406,T1,True,0.33728066993171063,0.3821035912596708,1,1,1,1
b13,0.5,25,40,0.15564119578396093,T1,True,0.3379006296920371,0.38280594058465645,1,1,1,1
b13,0.5,25,41,0.15538880507241332,T1,True,0.33729388020893586,0.38211855711695025,1,1,1,1
b13,0.5,26,1,0.15240667199389932,T1,True,0.34555055775194876,0.38314372409473696,1,1,1,1
b13,0.5,26,2,0.15254104945918284,T1,True,0.343971050119143,0.3788770919309771,1,1,1,1
b13,0.5,26,3,0.15727034550187047,T1,True,0.3434524866477356,0.3817405107782052,1,1,1,1
b13,0.5,26,4,0.15983823813017162,T1,True,0.31930885369265294,0.35843501957098467,1,1,1,1
b13,0.5,26,5,0.152297557229294,T1,True,0.3447830941493415,0.3832502091022947,1,1,1,1
b13,0.5,26,6,0.1529217793818799,T1,True,0.3440968123437737,0.38434015565674834,1,1,1,1
b13,0.5,26,7,0.15433883503712498,T1,True,0.3466236379456256,0.3835494724625441,1,1,1,1
b13,0.5,26,8,0.15077180501836032,T1,True,0.34461733921450366,0.3838014205692458,1,1,1,1
b13,0.5,26,9,0.15981833183133443,T1,True,0.3251036902307571,0.364939920152117,0,0,1,0
b13,0.5,26,10,0.15228586189233465,T1,True,0.34324646174513707,0.3824846767532909,1,1,1,1
b13,0.5,26,11,0.14950282536577023,T1,True,0.34682263312852846,0.3828896341519786,1,1,1,1
b13,0.5,26,12,0.1538194081415769,T1,True,0.3449740002574053,0.37998182104002565,1,1,1,1
b13,0.5,26,13,0.1500962275957753,T1,True,0.3453382241905144,0.3825737523761876,1,1,1,1
b13,0.5,26,14,0.1527532165430244,T1,True,0.34276757493582605,0.38489927187762885,1,1,1,1
b13,0.5,26,15,0.14934891327810354,T1,True,0.3454510551715222,0.3817722425390123,1,1,1,1
b13,0.5,26,16,0.1461905453905734,T1,True,0.3449473668909623,0.38344420309446653,1,1,1,1
b13,0.5,26,21,0.16172600467664244,T1,True,0.34472123462715654,0.37970340485675785,1,1,1,1
b13,0.5,26,22,0.15416945569368162,T1,True,0.34479031343093824,0.3797794937493604,1,1,1,1
b13,0.5,26,23,0.14830909458067337,T1,True,0.3438588381599725,0.38527302522816215,1,1,1,1
b13,0.5,26,24,0.15209999395577392,T1,True,0.3435122092540662,0.3844000205615345,1,1,1,1
b13,0.5,26,25,0.15029245788792142,T1,True,0.34603197379371325,0.38270746103668163,1,1,1,1
b13,0.5,26,26,0.15388792459383532,T1,True,0.34166880066281047,0.38553709968170136,1,1,1,1
b13,0.5,26,27,0.15825192836346777,T1,True,0.3431881935643586,0.38395279632714796,1,1,1,1
b13,0.5,26,28,0.15202550723392097,T1,True,0.3450652522254695,0.3830253701101033,1,1,1,1
b13,0.5,26,40,0.15232361449326925,T1,True,0.34294389909769885,0.38470402652102176,1,1,1,1
b13,0.5,26,41,0.151884433763591,T1,True,0.3447849010058064,0.38336171406293446,1,1,1,1
b13,0.5,27,1,0.1514920384610072,T1,True,0.31864825484254644,0.35970857961456915,1,1,1,1
b13,0.5,27,2,0.150527470383016,T1,True,0.31835999086148703,0.3593831705605256,1,1,1,1
b13,0.5,27,3,0.15427487164977388,T1,True,0.3170491551524906,0.3579034233978614,1,1,1,1
b13,0.5,27,4,0.15442552061033818,T1,True,0.31869967389840925,0.35848235970645936,1,1,1,1
b13,0.5,27,5,0.15092996441329953,T1,True,0.31886371825853993,0.3599518071802252,1,1,1,1
b13,0.5,27,6,0.1505074931830046,T1,True,0.3157299101287357,0.35602216300563283,1,1,1,1
b13,0.5,27,7,0.15203822490294994,T1,True,0.31819782397494983,0.3592001071998126,1,1,1,1
b13,0.5,27,8,0.14847425517382096,T1,True,0.3181363532052708,0.35913071543973535,1,1,1,1
b13,0.5,27,9,0.1593911779835351,T1,True,0.30449954972342586,0.3452227257810341,0,0,0,0
b13,0.5,27,10,0.1498860064130316,T1,True,0.3188872657439982,0.3599783889437182,1,1,1,1
b13,0.5,27,11,0.1504179164814841,T1,True,0.3186144412488368,0.3596704088743246,1,1,1,1
b13,0.5,27,12,0.15085405135469018,T1,True,0.31979521140862094,0.361003330522482,1,1,1,1
b13,0.5,27,13,0.1491184225085035,T1,True,0.31821144069792784,0.35921547854425584,1,1,1,1
b13,0.5,27,14,0.15144806908472194,T1,True,0.31744514627141174,0.3583504410757002,1,1,1,1
b13,0.5,27,15,0.14588293402527996,T1,True,0.3181553381108624,0.35915214669919054,1,1,1,1
b13,0.5,27,16,0.14293524979755853,T1,True,0.31769351759700193,0.35863081699299243,1,1,1,1
b13,0.5,27,21,0.15987618408589854,T1,True,0.3128826814646741,0.34997571288579055,0,0,1,0
b13,0.5,27,22,0.15054681395005862,T1,True,0.31693141774361544,0.35777051460118553,1,1,1,0
b13,0.5,27,23,0.14834331479293195,T1,True,0.31689466804533173,0.3577290294162834,1,1,1,1
b13,0.5,27,24,0.14846935097431743,T1,True,0.3183512050145,0.35937325258830266,1,1,1,1
b13,0.5,27,25,0.14880685049285294,T1,True,0.31796545184893144,0.35893779210433713,1,1,1,1
b13,0.5,27,26,0.15321057207104502,T1,True,0.3182038975843903,0.3579246965599551,1,1,1,1
b13,0.5,27,27,0.15386119235944418,T1,True,0.31946848437728853,0.3606345021527163,1,1,1,1
b13,0.5,27,28,0.149539668499313,T1,True,0.3185738756579783,0.3596246160891855,1,1,1,1
b13,0.5,27,40,0.15026368625609232,T1,True,0.31816647173165524,0.3591647149742729,1,1,1,1
b13,0.5,27,41,0.1498353269789601,T1,True,0.31739777476439207,0.358296965378767,1,1,1,1
b13,0.5,28,1,0.15769085913347436,T1,True,0.3282968087278446,0.3743807048063089,1,1,1,1
b13,0.5,28,2,0.15580670616477058,T1,True,0.3278400522183693,0.37667203676761085,1,1,1,1
b13,0.5,28,3,0.16250110958746738,T1,True,0.3264283908512911,0.3729677001604894,1,1,1,1
b13,0.5,28,4,0.16065103101917644,T1,True,0.3274593973058228,0.3738824881391665,1,1,1,1
b13,0.5,28,5,0.15601578568313154,T1,True,0.3291497089862844,0.3765532177723653,1,1,1,1
b13,0.5,28,6,0.15540054127944472,T1,True,0.32781207324223716,0.37555929522152826,1,1,1,1
b13,0.5,28,7,0.1570827329477466,T1,True,0.3295289066659603,0.37845516198223866,1,1,1,1
b13,0.5,28,8,0.1549367468889408,T1,True,0.3287424782883268,0.37517023276488864,1,1,1,1
b13,0.5,28,9,0.16652031937332348,T1,True,0.33109058117578644,0.3732983005504248,0,0,1,0
b13,0.5,28,10,0.15763729807769086,T1,True,0.3273726616611253,0.3729054361100218,1,1,1,1
b13,0.5,28,11,0.15455566091367737,T1,True,0.32888756457945584,0.3755885207595228,1,1,1,1
b13,0.5,28,12,0.1617611944696476,T1,True,0.3286488457093918,0.381311267843758,1,1,1,1
b13,0.5,28,13,0.15475892194354837,T1,True,0.32898352075942,0.3749997897907715,1,1,1,1
b13,0.5,28,14,0.1586711466729768,T1,True,0.3262825984754298,0.37497624438639626,1,1,1,1
b13,0.5,28,15,0.15329307584083246,T1,True,0.3289783215617696,0.3773483692338659,1,1,1,1
b13,0.5,28,16,0.15140179200976087,T1,True,0.3288194846396544,0.37523387443845324,1,1,1,1
b13,0.5,28,21,0.17005248042119073,T1,True,0.31998687859431424,0.3665728065062695,0,0,1,0
b13,0.5,28,22,0.16084776807875464,T1,True,0.32843833990705174,0.36786033024048576,1,1,1,1
b13,0.5,28,23,0.15345131124611466,T1,True,0.32809481977815663,0.37500510713717716,1,1,1,1
b13,0.5,28,24,0.1572013509553704,T1,True,0.32899991589689526,0.3747590177358444,1,1,1,1
b13,0.5,28,25,0.15504877110467366,T1,True,0.3287100820082053,0.3759533187674458,1,1,1,1
b13,0.5,28,26,0.1569514699469295,T1,True,0.32757886963310245,0.3760879190528131,1,1,1,1
b13,0.5,28,27,0.16221980620278545,T1,True,0.3280118009723258,0.37363347040087846,1,1,1,1
b13,0.5,28,28,0.1556146161151973,T1,True,0.32895352097316144,0.3760655917460579,1,1,1,1
b13,0.5,28,40,0.1565853880554923,T1,True,0.32866205110391034,0.37509073662336556,1,1,1,1
b13,0.5,28,41,0.15622692117350734,T1,True,0.32874712074134116,0.3751142023784629,1,1,1,1
