rho_true,rho_hat,branch,stable,cov_adaptive,cov_T1,cov_T3,w_T1,w_T3,w_T2
0.25,0.24195389242853216,T1,True,1,1,1,0.25671645414890326,0.2523239900337595,0.2967269128564335
0.25,0.2748277423608764,T1,True,1,1,1,0.21630350900181022,0.20776621416212226,0.2574465425581902
0.25,0.25449240784918253,T1,True,1,1,1,0.22594853420811706,0.21577413105970977,0.2775171045667012
0.25,0.26812958750203525,T1,True,1,1,1,0.21345944720419982,0.2094450773791969,0.24336957213340749
0.25,0.2550134517908449,T1,True,1,1,1,0.22421094948086803,0.21601361944820555,0.26635662504170404
0.25,0.25004189889776224,T1,True,1,1,1,0.2278455432843882,0.21584494465476084,0.28442255309924014
0.25,0.2814850259645684,T1,True,1,1,1,0.2160606211144873,0.20411405076477962,0.2581175370354717
0.25,0.281648570765633,T1,True,1,1,1,0.2308354388629359,0.2192951231822432,0.2729606711032908
0.25,0.255372311761859,T1,True,1,1,1,0.24526750066777805,0.2369529532476835,0.2822372785483207
0.25,0.2561355646372015,T1,True,1,1,1,0.2040476128692047,0.19570215692704962,0.25095010112364563
0.25,0.2344541830694837,T1,True,1,1,1,0.24402554323904427,0.23379889725855724,0.2938564673595637
0.25,0.25303569096693496,T1,True,1,1,1,0.2360180616421672,0.227415117830604,0.27756429389770687
0.25,0.2419824066807833,T1,True,1,1,1,0.23068458324134625,0.22348141158498577,0.26906117814538116
0.25,0.2721453237426184,T1,True,1,1,1,0.20075601290249823,0.19362249807103285,0.24147205300495525
0.25,0.24597963029396375,T1,True,1,1,1,0.2353552259166905,0.23061600002138208,0.27261477989119126
0.25,0.282782392015335,T1,True,1,1,1,0.19432778839895784,0.1865094139950839,0.23431587697332648
0.25,0.24664721007226065,T1,True,1,1,1,0.24366731510214262,0.23682408698574753,0.279290500955372
0.25,0.24378125526826003,T1,True,1,1,1,0.22026985599236187,0.2160041370082534,0.26098977941571
0.25,0.2608482810584819,T1,True,1,1,1,0.2353780657090049,0.23082402153659592,0.27051831792807957
0.25,0.24623472724724896,T1,True,1,1,1,0.25169907635265315,0.2388360120335934,0.3204136947267187
0.25,0.272803255581078,T1,True,1,1,1,0.21983533976301298,0.20738441409080766,0.2707658710738388
0.25,0.2744989701189576,T1,True,1,1,1,0.2133023791694132,0.20416480677311888,0.2550970215341174
0.25,0.23731640389201766,T1,True,1,1,1,0.28257567535061373,0.2718892271535243,0.32944423545340545
0.25,0.2453373993215224,T1,True,1,1,1,0.2167904196941204,0.21277536514378292,0.2504792290333045
0.25,0.25097426733612654,T1,True,1,1,1,0.2524955412596158,0.2449385733493287,0.2965463748102501
0.25,0.29844080065564976,T1,True,0,0,0,0.17801636319580721,0.1740020075000778,0.22731123653300034
0.25,0.25681248352194125,T1,True,1,1,1,0.2582425695875641,0.24866861019131103,0.2971035222986936
0.25,0.27469750987723385,T1,True,0,0,0,0.2191457588587213,0.21352072101272387,0.2499954514174984
0.25,0.23571853493453412,T1,True,1,1,1,0.2574844791042315,0.24913885390743729,0.3002238010203723
0.25,0.253856799695676,T1,True,1,1,1,0.23278954213757824,0.2237078323814323,0.2756755119931376
0.25,0.24130236135270583,T1,True,1,1,1,0.23049521050644384,0.22428220866302692,0.261319038913252
0.25,0.2672472478793523,T1,True,1,1,1,0.19546342363015395,0.18771953804292835,0.2433903705875783
0.25,0.2518266411561783,T1,True,1,1,1,0.22059382823167684,0.21124973902582767,0.27104080123766733
0.25,0.25079137326110196,T1,True,1,1,1,0.22305339771729515,0.21374559548232,0.2757745169647982
0.25,0.2530116247012485,T1,True,1,1,1,0.23644060692062177,0.22704955562042142,0.27370524086594744
0.25,0.25616166479244895,T1,True,1,1,1,0.21008697173820853,0.20368999136895216,0.24905327120684187
0.25,0.23218191922216383,T1,True,1,1,1,0.27272359037528654,0.266548012731959,0.30899026134951385
0.25,0.28023066483654446,T1,True,1,1,1,0.23298049739662943,0.21693405503323707,0.27444318252551625
0.25,0.24614178309579354,T1,True,1,1,1,0.2408798985160335,0.23103156952131151,0.2837724804662804
0.25,0.2934960842933873,T1,True,1,1,1,0.21329991858789515,0.20482339189519405,0.2533537002095966
0.25,0.23790899014797956,T1,True,1,1,1,0.2303583964533423,0.22581295847291222,0.2577991147286847
0.25,0.2566288427959411,T1,True,1,1,1,0.2129349689834616,0.20531298999027908,0.25604702698195453
0.25,0.26008069404928313,T1,True,1,1,1,0.23697809609822085,0.23152085685632584,0.2764813238328851
0.25,0.2388969850140912,T1,True,1,1,1,0.24931789847731142,0.24183125206777525,0.28842635361302876
0.25,0.22295075413449555,T1,True,1,1,1,0.29552836788411047,0.28718603154021016,0.34190836353171
0.25,0.2495471515629237,T1,True,1,1,1,0.24143401297431244,0.2346108539667384,0.27789969870331055
0.25,0.2486924844264169,T1,True,0,0,0,0.2606532715709063,0.2523623133896078,0.2978105827008037
0.25,0.2715477486656901,T1,True,1,1,1,0.20976218330002194,0.20069669181370084,0.2645417439273664
0.25,0.25512384927668413,T1,True,1,1,1,0.23991112832922398,0.23307435307389915,0.27422438857580667
0.25,0.24511862153864894,T1,True,1,1,1,0.22301370652356967,0.21522048941952882,0.26507850420956763
0.25,0.2564972998540243,T1,True,1,1,1,0.22633007853318207,0.2195640780068846,0.26611743596617865
0.25,0.24204300588723637,T1,True,1,1,1,0.22914748244659255,0.22130226388637445,0.27300200318692436
0.25,0.2689233399659826,T1,True,1,1,1,0.25104707415463035,0.2433751614877177,0.28609901592951703
0.25,0.2499666695160591,T1,True,1,1,1,0.2250152927229809,0.21665444132769537,0.27982443518489075
0.25,0.2637232225856541,T1,True,1,1,1,0.2352386034402587,0.22817694087227838,0.2815254787652181
0.25,0.25992446563758503,T1,True,1,1,1,0.20894468448013526,0.19760030650039268,0.2596053379388308
0.25,0.24212321615578403,T1,True,1,1,1,0.24696735353886304,0.2406728084341647,0.28368160006971527
0.25,0.23736359168955098,T1,True,1,1,1,0.22180544987211814,0.21471178343196867,0.2659525966081565
0.25,0.24234474275987458,T1,True,1,1,1,0.2396654929213408,0.2309633909635231,0.29330462672440294
0.25,0.2682569550745468,T1,True,1,1,1,0.20082831473734852,0.19330004747880752,0.2442074616421887
0.25,0.24522277232180137,T1,True,1,1,1,0.2402327065192266,0.2307420075477403,0.28583371113068645
0.25,0.24422286471147497,T1,True,1,1,1,0.2892679938691248,0.28127779776399897,0.3291457798512291
0.25,0.29484545253916705,T1,True,1,1,1,0.189093785216836,0.1806154227181925,0.23854773164080695
0.25,0.2538187782725645,T1,True,1,1,1,0.23845623218855314,0.2303988599757975,0.2842623441838405
0.25,0.24160459511536772,T1,True,1,1,1,0.23703298465670558,0.22958772088626683,0.2812824818209131
0.25,0.26789370981085736,T1,True,1,1,1,0.20750186318640115,0.201977001254989,0.24087025395269088
0.25,0.2938051330085222,T1,True,1,1,1,0.21980257664694278,0.2106931521625509,0.2566459661890958
0.25,0.24279759423361086,T1,True,1,1,1,0.28673605110963335,0.28157227461029005,0.32015635172339085
0.25,0.2822131398069776,T1,True,1,1,1,0.20152022615633722,0.19338133217851444,0.24677486889483588
0.25,0.25690932862355115,T1,True,1,1,1,0.2192809448623748,0.214778281214896,0.27162506911872447
0.25,0.23476575665156185,T1,True,1,1,1,0.24415941436647157,0.23523417066422347,0.29118203280218946
0.25,0.27553610321846034,T1,True,1,1,1,0.20006659188909776,0.1967194000550488,0.2434673692309709
0.25,0.2606230745456042,T1,True,1,1,1,0.2188190098852077,0.21466815515837698,0.24802254484900402
0.25,0.27279440791221726,T1,True,1,1,1,0.22542613051575947,0.21695197944717365,0.26525717045085484
0.25,0.2580583456855102,T1,True,1,1,1,0.21708371906744972,0.21044986561406595,0.2590621026871991
0.25,0.24714666600458302,T1,True,1,1,1,0.26783595600838994,0.2594711789031613,0.31012750968890485
0.25,0.3023432693446582,T1,True,1,1,1,0.1889714289677626,0.17954156973479496,0.230177486468719
0.25,0.23631597127880657,T1,True,1,1,1,0.24679135551738893,0.24084006565755847,0.2895316107526462
0.25,0.28737376619511235,T1,True,1,1,1,0.20707144884757464,0.19960114527718031,0.24641156420774707
0.25,0.2335765292477354,T1,True,1,1,1,0.24508030183877919,0.23955328318868452,0.2811098265265564
0.25,0.24557676819421556,T1,True,1,1,1,0.22699778580561905,0.2210873743120284,0.2616539182739129
0.25,0.23904390846333343,T1,True,1,1,1,0.2652165244422129,0.25271769901846364,0.32115662729957906
0.25,0.2291271624694451,T1,True,1,1,1,0.2221227722193162,0.21934418387560844,0.27076659758644084
0.25,0.24027417885865776,T1,True,1,1,1,0.24525921357454886,0.2389884037196416,0.2890290958906266
0.25,0.22634473271759728,T1,True,1,1,1,0.2403114016859842,0.23580961742930792,0.2844958372008969
0.25,0.22118829504228069,T1,True,1,1,1,0.251340750391048,0.24581602977149938,0.29370899138633055
0.25,0.256388609456321,T1,True,0,0,0,0.22235481943399033,0.21518255482885087,0.2590729945782341
0.25,0.2871606286529423,T1,True,1,1,1,0.2048169918414338,0.19736757415434544,0.2580440005257296
0.25,0.24340685647227278,T1,True,1,1,1,0.2133165646716771,0.2091279419732335,0.25105604898656864
0.25,0.26064300492611125,T1,True,1,1,1,0.20644237779616656,0.1987974903990194,0.25083375092166016
0.25,0.2611491319240529,T1,True,1,1,1,0.22868816064923853,0.21966482450599206,0.2812934591281724
0.25,0.24147321544643538,T1,True,1,1,1,0.24622498557506908,0.23950840482669863,0.293342681791093
0.25,0.23208892272212414,T1,True,1,1,1,0.2586040651156813,0.2532619912634305,0.30889125188237815
0.25,0.25979161312422633,T1,True,1,1,1,0.20366391223361022,0.19652956542693858,0.25049496260348286
0.25,0.2509255921191621,T1,True,0,0,0,0.23728469875913458,0.22644070160348642,0.28476855986265626
0.25,0.26844330420074736,T1,True,1,1,0,0.21336833866432325,0.20702487660020036,0.25759209126080007
0.25,0.2681466426790846,T1,True,0,0,0,0.23553631344338227,0.22380722178254586,0.290853446717266
0.25,0.24779445272915546,T1,True,0,0,0,0.2307267485518704,0.22068423757892014,0.26406463010764947
0.25,0.29407722271748454,T1,True,1,1,1,0.17606044381982114,0.16711082889785897,0.2157022199440246
0.25,0.25305727453882454,T1,True,0,0,0,0.21730676857225925,0.21088765124266676,0.26030830464809557
0.25,0.23612691581695983,T1,True,1,1,1,0.23027608585300388,0.22251993761594402,0.27349051634136085
0.25,0.23965291629915883,T1,True,1,1,1,0.2392391918643639,0.23177666000668998,0.2826702330882061
0.25,0.274798990900248,T1,True,1,1,0,0.21011474442359435,0.20018968666495224,0.2592719565596224
0.25,0.23875362919762527,T1,True,1,1,1,0.2184505191092693,0.21046177205464517,0.26129092485789346
0.25,0.22369871237879607,T1,True,1,1,1,0.2518358679978574,0.2468360435278075,0.2984206555813694
0.25,0.2516133324366804,T1,True,1,1,1,0.266808621146735,0.2607386685951515,0.30536877164467896
0.25,0.23433792590016211,T1,True,1,1,1,0.23717975294806248,0.23157599774122029,0.2882574345844549
0.25,0.2761284652074431,T1,True,1,1,1,0.23070764531780363,0.22296412428566667,0.2752887819311688
0.25,0.26111482867704794,T1,True,1,1,1,0.23809888690638936,0.22925791065851334,0.27971107020248764
0.25,0.2612008547985478,T1,True,0,0,0,0.21043662457540563,0.20732026851887642,0.25227393802518044
0.25,0.24279830796672844,T1,True,1,1,1,0.2323522509465414,0.22599786934221355,0.27264923383957484
0.25,0.23131020894005905,T1,True,1,1,1,0.23894475833289125,0.23371912481199283,0.27477832516210243
0.25,0.2419840331400301,T1,True,1,1,1,0.23611728724252826,0.22960811761183325,0.28242659386672164
0.25,0.2472810817721226,T1,True,1,1,1,0.2573324334098496,0.24810598597220668,0.298388313141673
0.25,0.26163041577557844,T1,True,1,1,1,0.22800635951983306,0.22197417399486077,0.27275884174949766
0.25,0.2713405060873494,T1,True,1,1,1,0.21328750829241816,0.2078641477276072,0.2537942894511304
0.25,0.23692552899437141,T1,True,1,1,1,0.23832382515880968,0.2342922461805959,0.2727796012448955
0.25,0.26869372116141654,T1,True,1,1,1,0.22891683810908825,0.2152459711287021,0.28177968492984523
0.25,0.23538344017832374,T1,True,1,1,1,0.28015947270933456,0.26964928582641234,0.332696833869246
0.25,0.24651231884080768,T1,True,1,1,1,0.22578981426252043,0.21750005972171937,0.2672495243158834
0.25,0.2445397374575458,T1,True,1,1,1,0.23975913024906606,0.23223316688393297,0.2819662124746289
0.25,0.22694986608226603,T1,True,1,1,1,0.2617286280662611,0.25365334121235733,0.30389928152686313
0.25,0.23118339460283255,T1,True,1,1,1,0.29725790386836276,0.29142611523801615,0.327259797923877
0.4,0.3740355282973697,T1,True,1,1,1,0.26953959082024487,0.2509202255424309,0.33347475310984426
0.4,0.3760446595067197,T1,True,1,1,1,0.2402591301994677,0.22856861326338468,0.32955647561874685
0.4,0.44121923240291727,T1,True,1,1,1,0.19471593027054748,0.17934847658853345,0.26127646101270807
0.4,0.34522566605881555,T1,True,1,1,1,0.27324521034950194,0.26069071943564925,0.3387675450824322
0.4,0.3585991312069512,T1,True,1,1,1,0.2692764004250334,0.25125442989486124,0.33205799367509947
0.4,0.34778838430702613,T1,True,1,1,1,0.2645560210147204,0.24604296850927204,0.33357841521793336
0.4,0.39581685969633784,T1,True,1,1,1,0.24103132285766796,0.22435467413579346,0.3000891251120718
0.4,0.3720527527170606,T1,True,1,1,1,0.2665432593531395,0.24308854463495955,0.3403802955218347
0.4,0.35561846923738727,T1,True,1,1,1,0.2760223800938991,0.26143831837482256,0.3426977491890058
0.4,0.3410229517329603,T1,True,1,1,1,0.2672786774520164,0.250281373180681,0.33122401063846957
0.4,0.38949229943166364,T1,True,1,1,1,0.25436119714355415,0.24321868965433166,0.3140188495069622
0.4,0.3582494115689516,T1,True,1,1,1,0.24883819694952317,0.2217257633170271,0.3125142508372666
0.4,0.3821006233541145,T1,True,1,1,1,0.21558668416628993,0.19509548699241208,0.2912962099284953
0.4,0.3906371171884889,T1,True,1,1,1,0.25368165761903044,0.23767429671150062,0.32577621692232633
0.4,0.3786722854152596,T1,True,1,1,1,0.2256195873334749,0.20589329211238386,0.3002572715596927
0.4,0.40115493299664146,T1,True,1,1,1,0.23526802220332618,0.2169908939863764,0.2992781137147222
0.4,0.3948724306094616,T1,True,0,0,0,0.22881742184374324,0.2110581212592987,0.29166376725604176
0.4,0.4217006523846042,T1,True,1,1,1,0.25603682423809226,0.2286827540275659,0.3235661271026607
0.4,0.40754012143518453,T1,True,1,1,1,0.21656753043236734,0.19875562773687383,0.29003830293134775
0.4,0.4251479116824457,T1,True,1,1,1,0.2196386184263623,0.19539000877139293,0.3013469016106477
0.4,0.37189761488920586,T1,True,0,0,0,0.22820929043805985,0.20914290805393773,0.2964138126461986
0.4,0.3637052144194068,T1,True,1,1,1,0.33538274065554474,0.3049921796927958,0.40843755349605615
0.4,0.42492227461977117,T1,True,0,0,0,0.2461328471305876,0.22214774203113422,0.30713353390935233
0.4,0.3760896330950089,T1,True,1,1,1,0.2687722912075595,0.2457311236180334,0.341858307342094
0.4,0.34672043630707317,T1,True,1,1,1,0.2590775192809093,0.23844049275854798,0.33020090636686034
0.4,0.3787354333072592,T1,True,1,1,1,0.26137659261299123,0.24444216803953692,0.31794340247501623
0.4,0.33762430898321116,T1,True,1,1,1,0.2636195375219161,0.24604612600480222,0.32431248885413244
0.4,0.38992229130242323,T1,True,1,1,1,0.2452332634234449,0.22738318396317306,0.31209765815981794
0.4,0.424989565094229,T1,True,1,1,1,0.21985966604664853,0.19505538588910815,0.2962488538055926
0.4,0.4273703113757002,T1,True,0,0,0,0.20078083908018668,0.18175772627778772,0.26377937011542574
0.4,0.39104058971366185,T1,True,1,1,1,0.2504546000719242,0.2328961244923218,0.29803366844015716
0.4,0.4085731459780898,T1,True,1,1,1,0.20658529848036722,0.18734121354974212,0.2653171720148259
0.4,0.38681875371334445,T1,True,1,1,1,0.2342530416425844,0.2186698373940707,0.28659863352660714
0.4,0.4285355112377634,T1,True,1,1,0,0.23610487526880608,0.20852340526954405,0.30077352308744726
0.4,0.3612444298642454,T1,True,0,0,0,0.25387293007408407,0.2333774530450508,0.31345233812233825
0.4,0.3626647695970768,T1,True,1,1,1,0.2720409525855949,0.2503269584675235,0.34874079640940325
0.4,0.39604675312872106,T1,True,1,1,1,0.21182430473760466,0.19502069202609068,0.28165299135676364
0.4,0.3832900016549644,T1,True,1,1,1,0.252939653373766,0.23648601640137762,0.3384584406745439
0.4,0.34367188635299534,T1,True,1,1,1,0.24650792243985375,0.23678252388029655,0.3135095154572031
0.4,0.42767036515211626,T1,True,1,1,1,0.21103557985520383,0.1940144576210072,0.2775190968491216
0.4,0.38372654380433063,T1,True,1,1,1,0.22945753786447753,0.20694613171717283,0.32005283258745476
0.4,0.3930390317286057,T1,True,1,1,1,0.23880995066737448,0.22038681694791779,0.30243419909196795
0.4,0.371553704323908,T1,True,1,1,1,0.2545478186097925,0.2303353507073106,0.32897127853223596
0.4,0.37802154043925384,T1,True,1,1,1,0.26211863881129494,0.24763571834672746,0.3211332822951026
0.4,0.3424120112278986,T1,True,1,1,1,0.2926528314708178,0.275917312368819,0.3554670235712049
0.4,0.3477864870405634,T1,True,1,1,1,0.25843003097416295,0.23499174857072538,0.33395814765109344
0.4,0.37858470246120235,T1,True,1,1,1,0.21469275448514324,0.19933748256101105,0.29752613005560247
0.4,0.4046727220007067,T1,True,1,1,1,0.20355469406007382,0.18661571166956153,0.29234848230037813
0.4,0.38251892795833686,T1,True,1,1,1,0.2650822135206264,0.25458161082484576,0.3279379132970392
0.4,0.40788224869964557,T1,True,1,1,1,0.22463424565037612,0.1986915268006232,0.29526310216453094
0.4,0.43265186714778175,T1,True,1,1,0,0.21223625160269546,0.1825893123618146,0.2856419056180744
0.4,0.4148501215465244,T1,True,1,1,1,0.2201860843759204,0.20557752613195793,0.2690560417152527
0.4,0.3990228249475203,T1,True,1,1,1,0.2153795948014081,0.19780026325430589,0.303249571862704
0.4,0.42576190696089294,T1,True,1,1,0,0.22727033261860397,0.20254735375148195,0.28453594015103306
0.4,0.3538408426318272,T1,True,1,1,1,0.25611468126815856,0.23884614780024183,0.3208423980764309
0.4,0.3726456931740306,T1,True,1,1,0,0.23695768698002145,0.22304521400617347,0.2971885971184199
0.4,0.3671090614871775,T1,True,1,1,1,0.25660064202883504,0.23874451469478988,0.33743347461125195
0.4,0.4093087963120198,T1,True,1,1,1,0.22670763320175663,0.21124437428494483,0.28149457795663674
0.4,0.3679563706316382,T1,True,1,1,1,0.2326874466320096,0.21093796475923526,0.3232385539991226
0.4,0.36028053213808514,T1,True,1,1,1,0.27111954951024175,0.2567550058938379,0.31936285050994295
0.4,0.3533463522756606,T1,True,1,1,1,0.30558331293868973,0.269070546858964,0.36867452780845206
0.4,0.3813222639671542,T1,True,1,1,1,0.26647321894740267,0.24069300066365898,0.34100212422725296
0.4,0.4106037068472269,T1,True,1,1,1,0.22785420376017063,0.2068710411955129,0.3019884363383088
0.4,0.3657870705958089,T1,True,0,0,0,0.2651641880619398,0.24550424808659976,0.3369714326242217
0.4,0.4325050573882384,T1,True,1,1,1,0.19926954902018063,0.18334957305665536,0.2643887067204525
0.4,0.41001809449589965,T1,True,1,1,1,0.2769122685910253,0.2540432387299261,0.3334521564204398
0.4,0.36513279019500156,T1,True,1,1,1,0.24277396796366155,0.2191504752291446,0.32589221567786225
0.4,0.42454625917406635,T1,True,0,0,0,0.22374992856110512,0.2046542887161124,0.287624517827998
0.4,0.3856818702219236,T1,True,1,1,1,0.2223837327433008,0.20613245515655662,0.2796649691554044
0.4,0.423458515445165,T1,True,1,1,1,0.274186392369261,0.2581090462137512,0.3281924909890762
0.4,0.3722115823944125,T1,True,1,1,1,0.25025656081735215,0.2362007435298358,0.303169551217746
0.4,0.36740223915184306,T1,True,1,1,1,0.24859246165906232,0.24146134161741753,0.2997201861624112
0.4,0.4424833824157235,T1,True,1,1,1,0.21713281082764807,0.19438967597765705,0.2951906174348393
0.4,0.3679807271317585,T1,True,1,1,1,0.2574672019436737,0.23652739233763848,0.3314727619841897
0.4,0.39850808733586524,T1,True,1,1,1,0.24121966746790707,0.22244482462102555,0.3198150553144883
0.4,0.3567218258787478,T1,True,1,1,1,0.2783618951583027,0.26298924658070605,0.34727921531912226
0.4,0.3638556614327689,T1,True,1,1,1,0.24009468024804262,0.22344043886575762,0.3127374948745682
0.4,0.38910160283165673,T1,True,1,1,1,0.23254666418725808,0.21160827251081182,0.30041969496633464
0.4,0.36599280826055247,T1,True,1,1,1,0.25161933718357576,0.2333675885366198,0.31460429328487927
0.4,0.43921489475002035,T1,True,0,0,0,0.2365253014386945,0.2120646863742104,0.2950329171381919
0.4,0.3563883243790145,T1,True,0,0,0,0.25070954990125016,0.23529964845599677,0.312281976706419
0.4,0.393579191047897,T1,True,1,1,1,0.2195855056988782,0.20678995005105508,0.29558943168164364
0.4,0.40043010225293846,T1,True,1,1,1,0.225467063199172,0.21437635701072624,0.3226138988419405
0.4,0.3743006569689932,T1,True,1,1,1,0.23315079375720804,0.21932761271520484,0.30335896784592087
0.4,0.393193961889993,T1,True,1,1,1,0.24067464853208062,0.21892185450135235,0.3152013470814428
0.4,0.43295641832973275,T1,True,1,1,0,0.20733141416268777,0.18709505844481156,0.2756579282642314
0.4,0.3920099392492708,T1,True,1,1,1,0.2193573419769466,0.20634035463535727,0.28579942570291206
0.4,0.38369082619385175,T1,True,1,1,1,0.24965256878307626,0.22958158058478825,0.31879895854429124
0.4,0.39657387133730204,T1,True,1,1,1,0.2419236234216536,0.23372923580366994,0.2959969958887029
0.4,0.38047685900256356,T1,True,1,1,1,0.23522723752225216,0.21790461175744155,0.3058609607400982
0.4,0.35840464652880505,T1,True,1,1,1,0.2373525878349423,0.22339798142837963,0.29817135453884264
0.4,0.3456193595014843,T1,True,1,1,1,0.2541189116892772,0.2293029258952379,0.3190863932095876
0.4,0.3523698059306869,T1,True,1,1,1,0.23947732943925337,0.22130290519984716,0.3152733326884605
0.4,0.3395441245314122,T1,True,1,1,1,0.2555731675408043,0.23503828350584657,0.33375179082666767
0.4,0.36111707928196196,T1,True,0,0,0,0.2787174544088577,0.2509990679321279,0.335509471515664
0.4,0.4225237068159048,T1,True,1,1,1,0.22181327292503983,0.20722595441502212,0.27778632198997455
0.4,0.42049773296715054,T1,True,1,1,1,0.2510559592250607,0.2304657089163017,0.31694038348692144
0.4,0.38130316862534724,T1,True,1,1,1,0.2879858850807538,0.27135289883491637,0.3552081581032417
0.4,0.3676523138268439,T1,True,1,1,1,0.24689665599849617,0.2308366706569356,0.3116734904428012
0.4,0.4046285600462368,T1,True,1,1,1,0.22664781954488392,0.20269987997383507,0.2850735871784221
0.4,0.3831913909007623,T1,True,1,1,1,0.2582868180021769,0.24200460738926097,0.3207122579422591
0.4,0.39319025714100575,T1,True,1,1,1,0.23118725506053603,0.2158364512506929,0.30053304735606434
0.4,0.38350711384780145,T1,True,1,1,1,0.2708886108365381,0.24761021833072247,0.3367888889273371
0.4,0.42399217932552996,T1,True,1,1,1,0.22308430122767853,0.20495536525368205,0.28915467003193485
0.4,0.4060292493884783,T1,True,1,1,1,0.20946664650933342,0.19451294197267252,0.28231261403380425
0.4,0.3963660791560759,T1,True,1,1,1,0.2507493122828361,0.2250088390011142,0.3224230042677721
0.4,0.3786684386421075,T1,True,1,1,1,0.24133018469454676,0.2243032597376814,0.3043507871989513
0.4,0.39610486480753004,T1,True,1,1,1,0.23888678623852366,0.23153178452938028,0.2995993213774863
0.4,0.37819035340264,T1,True,1,1,1,0.26222511330934517,0.24366903628262054,0.30284002377162633
0.4,0.3417107355018282,T1,True,1,1,1,0.29352182534958304,0.27136137384306963,0.36017230104593195
0.4,0.43825854325047037,T1,True,1,1,1,0.1989389558915948,0.1796990175261549,0.2697586715668744
0.4,0.4133321733386527,T1,True,1,1,1,0.20858997948715174,0.18954379293878196,0.2802745632442991
0.4,0.37960806325205354,T1,True,1,1,1,0.24670045910289887,0.23646870898379208,0.3107437520647555
0.4,0.38294990007415725,T1,True,1,1,1,0.21214720076117524,0.19879688529766154,0.27326806152041444
0.4,0.4061554066225478,T1,True,0,0,0,0.23532176669190932,0.2189158748741404,0.29993479693158925
0.4,0.3918773127193761,T1,True,1,1,1,0.22520223284369795,0.20737996745343268,0.29185641989405464
0.4,0.40523102494828883,T1,True,1,1,1,0.2385155614671804,0.20909520413341742,0.3341800050829218
0.4,0.420223191410383,T1,True,1,1,1,0.22013821513856147,0.1989025470994951,0.28507589064417094
0.4,0.4202602791535126,T1,True,1,1,1,0.20898703051114287,0.189280202105074,0.2751685041795211
0.4,0.3740864071971166,T1,True,1,1,1,0.2556630980652633,0.2365066174861073,0.3133227500729516
0.4,0.3886762369073123,T1,True,1,1,0,0.24246387492252805,0.21242988002269217,0.32864133072113355
0.4,0.3889832988064753,T1,True,0,0,0,0.22721747097057085,0.20687896075242695,0.2872197844280989
0.4,0.3572127299478843,T1,True,1,1,1,0.22384907417933256,0.21203448922314397,0.2834197684611977
0.4,0.41719726467504675,T1,True,1,1,1,0.24255613660741598,0.20469115520444275,0.3054524704077062
0.4,0.3845117446153964,T1,True,1,1,1,0.226499687070677,0.2132102511193463,0.3020144920776516
0.4,0.33645719388663653,T1,True,1,1,1,0.28063773622988036,0.25676652415288664,0.361360673127496
0.4,0.3607961465092226,T1,True,1,1,1,0.3095489153340124,0.29306096676655646,0.3652081989474328
0.4,0.3429261097917791,T1,True,1,1,1,0.2886489550584609,0.2755674783852086,0.34193191690093805
0.4,0.40790466706589157,T1,True,1,1,1,0.22430248414858409,0.2033938215408515,0.29790782520778714
0.4,0.3617258225679689,T1,True,1,1,1,0.2711804656125437,0.2563994479532876,0.3523963078523446
0.4,0.36081660573687363,T1,True,1,1,0,0.22525476781257217,0.211734880421277,0.29210214861780937
0.4,0.37803102583652676,T1,True,1,1,1,0.24726020013233677,0.22928651125425395,0.3184915290826165
0.4,0.3523087567457818,T1,True,1,1,1,0.2746525819653588,0.2546893352514796,0.3400364338029143
0.4,0.39120853061816374,T1,True,1,1,1,0.24163543317582367,0.22940726260749308,0.30851852228145277
0.4,0.40399036292181006,T1,True,1,1,1,0.20950950708753124,0.19323008240210612,0.26965393777641705
0.4,0.4056657900307173,T1,True,0,0,0,0.19337927305076452,0.17627320991735668,0.27681299577725227
0.4,0.41566583957859965,T1,True,1,1,1,0.21830432792126342,0.2057903908876675,0.27921921243791215
0.4,0.39487566792121676,T1,True,1,1,1,0.217367233749628,0.20193349720085335,0.299831687481937
0.4,0.3589754281990673,T1,True,1,1,1,0.27643081414190995,0.25963383367821896,0.3477243437963047
0.4,0.37857620195753655,T1,True,1,1,1,0.24123827690041802,0.22348870109748273,0.3141458622991474
0.4,0.3881275516191576,T1,True,1,1,1,0.22581500400011384,0.2186693509353062,0.30303868818937457
0.4,0.3958005439755625,T1,True,1,1,1,0.23320254043060507,0.20908093267617558,0.31121496888511496
0.4,0.3765786427829201,T1,True,1,1,1,0.22938031649249493,0.21514528009584127,0.30484133971329264
0.4,0.3381087396884325,T1,True,1,1,1,0.28736338518349286,0.2747339325541002,0.3508848841741322
0.4,0.3786636143913223,T1,True,1,1,1,0.23019314263275384,0.20688199739296695,0.30453564680696343
0.4,0.37043615255984064,T1,True,1,1,1,0.2389064611854858,0.216980399429273,0.3010925949173139
0.4,0.4183495166659226,T1,True,1,1,1,0.2160691581499117,0.19009799258596902,0.27442660615478026
0.4,0.3698213086252815,T1,True,1,1,1,0.25171872801753786,0.23047106276298457,0.3280851041895498
0.4,0.35678306377579033,T1,True,1,1,1,0.2454975436363429,0.22721637194773778,0.31913326030296435
0.4,0.368151494784373,T1,True,1,1,1,0.23073921784791473,0.21974276626076017,0.28758908647830217
0.4,0.3705605677143864,T1,True,1,1,1,0.24657753045238492,0.2195002218483635,0.3203709751119266
