rho_true,rho_hat,branch,cov_T3,cov_T3_safe,cov_adaptive_safe,w_T3,w_T3_safe,w_T1
0.4,0.40241707975938057,T1,1,1,1,0.26617667904102915,0.2658986284177459,0.2854061130364995
0.4,0.42636780972526545,T1,0,0,0,0.2212175005837576,0.22184604590009163,0.2404413906027263
0.4,0.4278918434812077,T1,1,1,1,0.21392543641962064,0.21411498000102497,0.23862546321187428
0.4,0.43472305914100523,T1,1,1,1,0.18431510610573212,0.1847985976466393,0.19824594139136884
0.4,0.3747816425638452,T1,1,1,1,0.2894776893358956,0.2897603500594659,0.3091360918608343
0.4,0.3854960651799414,T1,1,1,1,0.20927304017786136,0.2101946308671823,0.22708851078192827
0.4,0.36257622253349836,T1,1,1,1,0.24585228539529932,0.24574262116499526,0.25342667714638034
0.4,0.3963359062910238,T1,0,0,1,0.2062152729506879,0.20701353147191995,0.23197412505722656
0.4,0.342565097044153,T1,1,1,1,0.24463482718806265,0.2445653646622061,0.26740424720564115
0.4,0.3995112650373124,T1,1,1,1,0.2207156195361214,0.22095760141650111,0.23997970665946644
0.4,0.37973320247088116,T1,1,1,1,0.21335354703861215,0.21269282512610763,0.22875565841037984
0.4,0.39156112368779766,T1,1,1,1,0.25910057081110466,0.25992834232091944,0.28416967766702944
0.4,0.44723207997950043,T1,1,1,1,0.18627770573671903,0.18720481927689028,0.2082148301488514
0.4,0.35274868717193664,T1,1,1,1,0.2410593938509574,0.240998573168315,0.2568566972800498
0.4,0.4093404952119679,T1,1,1,1,0.2332939141682675,0.23393432546477436,0.2628228768537539
0.4,0.3874351620977247,T1,1,1,1,0.21205709583535137,0.21237980842685752,0.2388685002235986
0.4,0.4105408646224879,T1,0,0,1,0.20012511923547113,0.20070206036110802,0.21520820662923973
0.4,0.36611467073800635,T1,1,1,1,0.22194182129778775,0.22170239580399445,0.2270351122807967
0.4,0.40990253426833295,T1,1,1,1,0.19740550049735736,0.19717172184943602,0.21419140009283213
0.4,0.39318691595647454,T1,1,1,1,0.2053683331295617,0.20586654664123158,0.21952035889050361
0.4,0.3703033412879448,T1,0,0,1,0.2323210404927827,0.2327519158069778,0.2463013780466806
0.4,0.3998311547189212,T1,1,1,1,0.2102921640134196,0.21054001837549177,0.24137672200801294
0.4,0.35897156170331296,T1,1,1,1,0.20262390485566015,0.2020892819585182,0.21238432994961437
0.4,0.4222350381902172,T1,1,1,1,0.17550487704992732,0.175938242455994,0.19076289487911474
0.4,0.43749479630644517,T1,1,1,1,0.17958721372910508,0.1794790452234286,0.2052754078658689
0.4,0.3674874894292233,T1,1,1,1,0.25472715504751603,0.2553178419199214,0.2717732577778261
0.4,0.3438947191303713,T1,1,1,1,0.2545850377270028,0.2547316782957885,0.27885890578738654
0.4,0.3948357990788218,T1,1,1,1,0.21657888044245854,0.21693831179482195,0.2318137842861139
0.4,0.3989723017511226,T1,1,1,1,0.25495503455623686,0.25594321189324004,0.2797678338172086
0.4,0.39069678603366786,T1,1,1,1,0.2028008126408321,0.20215076825553094,0.21910223477938667
0.4,0.3350427656037059,T1,1,1,1,0.25256858049831943,0.2526883352710789,0.2702724430140924
0.4,0.3946922014560104,T1,1,1,1,0.2367056407884325,0.23724612051683588,0.2548024665520872
0.4,0.46707305133179383,T1,1,1,1,0.19339959758091238,0.1943405565513725,0.21238482433341602
0.4,0.3624394139802695,T1,1,1,1,0.24671356240846679,0.24684551791185017,0.2659463227639113
0.4,0.33803328143136224,T1,1,1,1,0.2551098316317428,0.25457558877742265,0.2685922640652761
0.4,0.4325560100391509,T1,1,1,1,0.21205548906293578,0.21282310265624518,0.23160463993339242
0.4,0.3854427618481005,T1,1,1,1,0.26417622028372784,0.2643032981841643,0.2800109729583524
0.4,0.41885631253940864,T1,1,1,1,0.20861198351122928,0.20924501243632485,0.2323671619077784
0.4,0.4007438410453115,T1,1,1,1,0.22047291608022782,0.22058134747591165,0.23651303233912666
0.4,0.3683075167526004,T1,1,1,1,0.22778044256228677,0.22787690527822574,0.24109835555965956
0.4,0.41728112617229984,T1,0,0,1,0.20449998600219024,0.20448762958728342,0.2333534657813857
0.4,0.37574709967376674,T1,1,1,1,0.22870222693099262,0.22867928364137388,0.24931159026858005
0.4,0.43805163485436854,T1,0,0,0,0.1782141261851913,0.17874015332827112,0.19878466160066785
0.4,0.34728515769961593,T1,1,1,1,0.25861234095755853,0.2589359487947848,0.275268036532156
0.4,0.38001388325778096,T1,1,1,1,0.22904003657885316,0.22933012788003354,0.24454454985987364
0.4,0.3980205777550355,T1,1,1,1,0.22189053324890504,0.22195825036059233,0.24077036448446837
0.4,0.4067726559866539,T1,1,1,1,0.2019776347003748,0.20230978107848724,0.2224669513365371
0.4,0.3771536022362333,T1,1,1,1,0.23610396583077126,0.23648444741396366,0.25278242989489713
0.4,0.3524714223683744,T1,1,1,1,0.25538477875068044,0.2557695501055171,0.27348802427524144
0.4,0.37147524555375344,T1,0,0,1,0.23378858544721992,0.23288358723763752,0.2543999230759692
0.4,0.39714565726633777,T1,1,1,1,0.22213885479769277,0.22233888734694776,0.2485290354667515
0.4,0.35281635363203206,T1,1,1,1,0.23311029667898897,0.23286527574188579,0.24579149906978973
0.4,0.3840980886013593,T1,1,1,1,0.20133724480791163,0.20153431704485492,0.21835671253069852
0.4,0.4266931883882853,T1,1,1,1,0.2024935345493905,0.20246597073855244,0.22343003775786513
0.4,0.4091655341072516,T1,0,0,0,0.17929464663194045,0.1795173518487614,0.19284537383850836
0.4,0.4344306635031052,T1,1,1,1,0.18189277729090772,0.1813470896715991,0.20494500647648486
0.4,0.4021640756087336,T1,1,1,1,0.218564698884277,0.2190399203701301,0.2379473126636677
0.4,0.3681729690431435,T1,1,1,1,0.21129506612725268,0.21200992970488497,0.23507703096999544
0.4,0.3752462162979524,T1,1,1,1,0.25832491319138695,0.2583946261331733,0.27952501858065326
0.4,0.3597292363696923,T1,1,1,1,0.22394171864565302,0.22427050736251122,0.24656423142659523
0.4,0.4245665295733908,T1,1,1,1,0.21459306705991124,0.2150201152100035,0.23887837615904545
0.4,0.34024523304475457,T1,1,1,1,0.26370451005824697,0.2641173246635265,0.28113009788493853
0.4,0.37607453064088836,T1,1,1,1,0.18889332615575571,0.18901903323746172,0.21016723942537546
0.4,0.34781091123150343,T1,1,1,1,0.21632384875479346,0.21654006510664764,0.23849481145282836
0.4,0.42784088042910223,T1,1,1,1,0.20169499444959155,0.20190393221891567,0.22663974959270936
0.4,0.4187773299154,T1,1,1,1,0.19326481303774545,0.19318481223462597,0.2150075630419105
0.4,0.4216476396226465,T1,1,1,1,0.17577117248103263,0.17617727097186547,0.19460424364143444
0.4,0.39399802411013846,T1,1,1,1,0.21168924956146445,0.21215867675153113,0.22748314015735924
0.4,0.3987196700615972,T1,1,1,1,0.22242639387598673,0.22309459134021342,0.24531807676554965
0.4,0.4189039636884446,T1,1,1,1,0.17540006539042244,0.1750263779639974,0.1987850944764234
0.4,0.34714119317541525,T1,1,1,1,0.25898801451379233,0.25961431639532717,0.27874446500830846
0.4,0.43293915816601597,T1,1,1,1,0.21547133405324329,0.2163977434413913,0.23640379733358807
0.4,0.37707533972351126,T1,1,1,1,0.2596421776761671,0.25961133798627883,0.28127373042550513
0.4,0.39747244974459717,T1,1,1,1,0.2062584852259583,0.20697663253543458,0.2282848021679159
0.4,0.3714275849537972,T1,1,1,1,0.22954729817562616,0.2305554831522433,0.24265086750032344
0.4,0.3709669740693457,T1,1,1,1,0.27463274196908866,0.27527795038055414,0.2946577828763867
0.4,0.37605181429399387,T1,1,1,1,0.20592110439004468,0.20609402066849633,0.22802210537902215
0.4,0.3526905218299244,T1,1,1,1,0.2267345934748148,0.2272210804915296,0.24706026999340802
0.4,0.3838255762506225,T1,1,1,1,0.23571478045517552,0.23520669358576352,0.25335575609058875
0.4,0.37530934497922663,T1,1,1,1,0.2214942764868608,0.22168404298633126,0.24338558485004982
0.4,0.38217797526310343,T1,1,1,1,0.2708484714571589,0.27146498161575544,0.2874568311020387
0.4,0.37474126522985696,T1,1,1,1,0.2363414901828694,0.23649677093028712,0.25041499266694717
0.4,0.36573010788582144,T1,1,1,1,0.2209338857392776,0.22123012877882942,0.23494202965337063
0.4,0.400027701706177,T1,1,1,1,0.20875402296285886,0.2087348330377064,0.22406300083893524
0.4,0.4400692447025869,T1,0,0,0,0.18583097179037816,0.1855557572231005,0.20302832423868142
0.4,0.38900350926176863,T1,0,0,0,0.20862038189742235,0.20872304374273284,0.22788093620040076
0.4,0.37655596630440286,T1,1,1,1,0.2309094304820891,0.23136369085431965,0.24406009036861215
0.4,0.37500875680818807,T1,1,1,1,0.21766453648831485,0.21808605212539633,0.23285155400241256
0.4,0.37525675685403925,T1,1,1,1,0.2355040071623812,0.23444971651814137,0.24747591028391863
0.4,0.4434933303013681,T1,0,0,0,0.1839864878946862,0.1846073327140235,0.20746002581998108
0.4,0.3618640608204119,T1,1,1,1,0.23390729031424415,0.23420562902643324,0.25353262347642497
0.4,0.4184599213258516,T1,1,1,1,0.1893038880160466,0.1894196466895563,0.20686991406986094
0.4,0.40006495944744286,T1,1,1,1,0.2106137960744973,0.2115461949539956,0.23021440527567896
0.4,0.37360176031093456,T1,1,1,1,0.23733841792724972,0.2376956743296774,0.253566648048008
0.4,0.44156176080584664,T1,0,0,0,0.17801125033830692,0.17830349722277217,0.20908692996377823
0.4,0.39100401025717385,T1,1,1,1,0.2189010840128943,0.21882800342521166,0.2299796983179042
0.4,0.37416343491170667,T1,1,1,1,0.26041654898863403,0.2606172204105298,0.27773596246978977
0.4,0.39608639488245273,T1,1,1,1,0.20574305601905934,0.20604600526425024,0.22335301699432517
0.4,0.3778889063423115,T1,1,1,1,0.24588596221394307,0.24575163248153262,0.25999404268961707
0.4,0.4032294473947748,T1,1,1,1,0.18331557410516144,0.18369088991684573,0.19988612550963683
0.4,0.3746166431552885,T1,1,1,1,0.23265204922502486,0.23264283879050232,0.24906665718493207
0.4,0.3676058326854086,T1,1,1,1,0.2964128263245038,0.2970275142727913,0.3168981844138254
0.4,0.40919018559732595,T1,1,1,1,0.2020667154663175,0.20146765272654882,0.22078199770408957
0.4,0.4367873758719385,T1,1,1,1,0.22994356428462379,0.23081957254710758,0.26435392419617415
0.4,0.36062869542455883,T1,1,1,1,0.24263675315796032,0.24278632366637115,0.262199223697479
0.4,0.4025214235927755,T1,0,0,1,0.21134237299299433,0.2117494713293828,0.22939406719203193
0.4,0.428182045944571,T1,1,1,1,0.18499069871826765,0.1838566569984025,0.19889459514329919
0.4,0.40848457115393977,T1,1,1,1,0.1896455689631379,0.18943732783056857,0.20927355945011383
0.4,0.42170258141582384,T1,1,1,1,0.177075020946157,0.1772498679618637,0.19404627812076655
0.4,0.4153667132570894,T1,1,1,1,0.19065740752924265,0.19127831854091046,0.20601050243493477
0.4,0.39959509623894734,T1,0,0,1,0.22594661611275982,0.2265199015649805,0.2443936382637234
0.4,0.35385736856217814,T1,1,1,1,0.21896751698555697,0.2192154370521871,0.23091344639159822
0.4,0.3895717932818794,T1,1,1,1,0.23730974612536854,0.23738301746176577,0.2578603472538372
0.4,0.3458993222282116,T1,1,1,1,0.25579676742924323,0.25624610479087656,0.2793755341999774
0.4,0.391335984472236,T1,1,1,1,0.2316055681318164,0.23191231888516808,0.24342675832877575
0.4,0.40861938773960227,T1,1,1,1,0.21408626031534758,0.2141248882512477,0.23123255911301308
0.4,0.4123681006811329,T1,0,0,0,0.19840050333544842,0.1990803583260406,0.2205269994118161
0.4,0.37771302093514453,T1,1,1,1,0.24593153117372363,0.24600917930354022,0.26213775802931677
0.4,0.37445441130371443,T1,1,1,1,0.2243084279229292,0.224806212596677,0.24068659350699512
0.4,0.36995794002887855,T1,1,1,1,0.23228852871992098,0.2325356857324619,0.26117437865430404
0.4,0.42059193054810423,T1,1,1,1,0.19629497455139078,0.1965686970734526,0.21594203823963246
0.4,0.3719187892127642,T1,0,0,0,0.22504327556306913,0.2254370827961796,0.2401761269627644
0.4,0.37855197264239243,T1,1,1,1,0.2312167138516135,0.23104572148813488,0.2493670280681299
0.4,0.38061019981097216,T1,1,1,1,0.27356015156054014,0.27329875569546225,0.2939914019407992
0.4,0.36030973351989193,T1,1,1,1,0.2222702685436367,0.2221357716911727,0.23720250996518
0.4,0.4042491620489972,T1,1,1,1,0.20964491828873752,0.21024747796379317,0.2342915675317736
0.4,0.37678083212983765,T1,1,1,1,0.2423528590997707,0.2423291612192947,0.26473172162998004
0.4,0.38987398731293965,T1,1,1,1,0.25209690812401764,0.25229535733298736,0.2692220720745851
0.4,0.36627474988074515,T1,1,1,1,0.2230466292059535,0.22298387722542296,0.235216512297818
0.4,0.35639098968603394,T1,1,1,1,0.26154248476445846,0.26134126744602837,0.279243547758878
0.4,0.4230660422000996,T1,0,0,1,0.20824280555748223,0.2087549694212715,0.2194987691585165
0.4,0.3699949760889249,T1,1,1,1,0.2151970616194576,0.215614247349584,0.2348750488688301
0.4,0.42931375421599527,T1,1,1,1,0.207518486313832,0.20757812636438033,0.22899729000027275
0.4,0.40744484173221646,T1,0,0,0,0.19891383974170115,0.19943977573621205,0.21335701202861332
0.4,0.4074974259199497,T1,1,1,1,0.20763804979963588,0.20745982351325373,0.23113205049311095
0.4,0.400265905759977,T1,1,1,1,0.2096122523560557,0.20918958766272172,0.22014511042288512
0.4,0.38485296582536005,T1,1,1,1,0.23380797645946125,0.2340172746506491,0.25161779002914725
0.4,0.42476963908950804,T1,1,1,1,0.1904944522814797,0.1915118892403686,0.21333922066271727
0.4,0.368610596106114,T1,1,1,1,0.2115513734939198,0.211674416929951,0.23112693643259313
0.4,0.4109189012247657,T1,0,0,1,0.1832087524847271,0.183063498728364,0.20600529472999463
0.4,0.3787801268006345,T1,1,1,1,0.25256882814653253,0.2527015766093919,0.279530110432418
0.4,0.39545108468677315,T1,1,1,1,0.21935337691288995,0.2198454141314851,0.24042252802078046
0.4,0.4255026782890624,T1,1,1,1,0.2329066083773722,0.2334532807951452,0.25805400667031414
0.4,0.3767709849886745,T1,1,1,1,0.23118210931576824,0.23160196570776717,0.24982699798608576
0.4,0.3530928759510757,T1,1,1,1,0.2546192390965211,0.25430068265806866,0.2750521175861056
0.4,0.4058429322593977,T1,1,1,1,0.23483845928534672,0.23537039739791132,0.252986139251678
0.4,0.3987152698778214,T1,1,1,1,0.19354441739259165,0.1939370527156446,0.20886921391086405
0.4,0.41929426609240583,T1,1,1,1,0.20443032845713124,0.20364663505455616,0.21850040695256728
0.4,0.3648731068336089,T1,1,1,1,0.23100662516507145,0.23173966676831922,0.2469173073197925
0.4,0.34769113982530414,T1,1,1,1,0.2320466594628885,0.2324384357430034,0.24906906957435526
0.4,0.3749648445732763,T1,1,1,1,0.2372696852405262,0.237385585720824,0.2570314678469538
0.4,0.4170992611075545,T1,1,1,1,0.2298948942093612,0.23078454069878024,0.2537930402061587
0.4,0.3784824437924674,T1,1,1,1,0.22545642979594566,0.2257543156837578,0.23514387178439156
0.4,0.36756128780150393,T1,1,1,1,0.2364921009475193,0.2370367514319542,0.2560188313161749
0.4,0.40173109289612036,T1,1,1,1,0.21268274343051946,0.213477022044388,0.2325760050180767
0.4,0.3723673894909532,T1,1,1,1,0.23336392257567976,0.2337555863217593,0.2540737680702365
0.4,0.4043259456530894,T1,0,0,0,0.20979260129842953,0.2099856393303008,0.22629290223924067
0.4,0.39806922136220063,T1,0,0,0,0.20401160578709368,0.2041424894523434,0.22151439978649765
0.4,0.4136265498242029,T1,1,1,1,0.2157108483118844,0.21640898463420866,0.24411289606369968
0.4,0.41280198280385166,T1,0,0,0,0.20424368204889437,0.20475081862913677,0.22867345521435556
0.4,0.38633466115418374,T1,1,1,1,0.21618692422611172,0.21643523446159496,0.24159513742254643
0.4,0.38957455214394654,T1,1,1,1,0.21119329298500733,0.21153398742846113,0.23592215833629504
0.4,0.3606365240587589,T1,0,0,0,0.21498867127486584,0.21496763568745386,0.2293194624288562
0.4,0.40903430321521694,T1,1,1,1,0.2022358097715896,0.20285612671372033,0.2212839051948243
0.4,0.4068749126907918,T1,1,1,1,0.2234341329645196,0.22359407211238957,0.24763377746488707
0.4,0.3903136018587993,T1,1,1,1,0.19738001100801325,0.19677519133502566,0.21850033527722587
0.4,0.4007527061571482,T1,1,1,1,0.2282637014980812,0.22912444159634046,0.2520807529818335
0.4,0.4052247011579299,T1,1,1,1,0.21620835439349845,0.21631293347696284,0.23140839094870483
0.4,0.3385361590768591,T1,1,1,1,0.27242946460796497,0.2729336323113025,0.2956904144477822
0.4,0.3570330681360274,T1,1,1,1,0.2810939354406364,0.2815343282263304,0.29211057436603594
0.4,0.37956753168753404,T1,1,1,1,0.22529368150195117,0.22566922880781684,0.25380682034400137
0.4,0.3999630333096507,T1,1,1,1,0.1950242095379685,0.1949708428839704,0.20642237412601644
0.4,0.39379685011974286,T1,1,1,1,0.20860115846046234,0.20901816308507093,0.22541832579736143
0.4,0.4406690026431443,T1,1,1,1,0.18757582881375007,0.18830915459941927,0.20450908637267207
0.4,0.4075896198629254,T1,0,0,1,0.22520788402771785,0.22597448155555852,0.24986167460421543
0.4,0.37359879538211255,T1,0,0,0,0.19692542725524562,0.1974986940364719,0.21387917866627518
0.4,0.3994891869019445,T1,1,1,1,0.21532773737462005,0.21548521312153476,0.24011918104175956
0.4,0.3921864948048599,T1,1,1,1,0.23128556683543972,0.23191627045185095,0.2510130862193221
0.4,0.3880104768522742,T1,1,1,1,0.20868601912883536,0.20956126838992015,0.22957799744616544
0.4,0.4033806594091912,T1,1,1,1,0.2034050835208777,0.20382474079040033,0.21666803479288355
0.4,0.3973226463777161,T1,1,1,1,0.2114303273470051,0.21149172954972703,0.23396388656813424
0.4,0.4203579258754483,T1,1,1,1,0.23201742411668766,0.23265480395612137,0.2584805272388603
0.4,0.3460282341328626,T1,1,1,1,0.2415751800488683,0.24166452739632646,0.26766756511932727
0.4,0.42420195090911356,T1,1,1,1,0.21291190456397371,0.21341970673089275,0.23363917948562166
0.4,0.38927672214667647,T1,1,1,1,0.2093148970348739,0.20998014332232953,0.22911563210846364
0.4,0.4047224573021498,T1,1,1,1,0.23275836134461764,0.23273025250121734,0.2420532112358188
0.4,0.39697494397007893,T1,0,0,1,0.19830713006800263,0.19799251986643163,0.21256378585946023
0.4,0.39691326406504934,T1,0,0,0,0.23180148637463033,0.2313151636364617,0.24358636565368372
0.4,0.4081552669531228,T1,1,1,1,0.23298762560832473,0.23287527868991142,0.25295992347804186
0.4,0.3535958926090706,T1,1,1,1,0.27152160119240487,0.27174792788962165,0.2952280756103479
0.4,0.35680128266416045,T1,1,1,1,0.21702898564181178,0.2169185569677622,0.23211223331789269
0.4,0.3853283051719867,T1,1,1,1,0.2708546727986246,0.27090136168131823,0.28532185879174643
0.4,0.3528484525758168,T1,1,1,1,0.24409358157805408,0.24440647729269463,0.2566679946423091
0.4,0.388061057303747,T1,1,1,1,0.22121452536466824,0.220862535905601,0.2330811179830279
0.4,0.37382545318039784,T1,1,1,1,0.22280429259967205,0.22310195415100306,0.23959708655668427
0.4,0.4276256584601094,T1,0,0,0,0.19057218267411014,0.19121009651322682,0.21472284098404515
0.4,0.38214319819854525,T1,1,1,1,0.20137065612698996,0.2017348791932913,0.22431945574704282
0.4,0.3629193728730907,T1,1,1,1,0.26141433591097746,0.26166438044431917,0.2751017362581151
0.4,0.3341286587960503,T1,1,1,1,0.26829148209711534,0.2686137823799858,0.28451334584062227
0.4,0.34959527164520815,T1,1,1,1,0.3352340334604787,0.33598662254316863,0.3586787296440814
0.4,0.3800218422026197,T1,1,1,1,0.2060677075382131,0.20612580481475365,0.2257013435755802
0.4,0.45190531458092326,T1,1,1,1,0.17950933072055966,0.1797149964054689,0.19788659872511727
0.4,0.4001132789716968,T1,1,1,1,0.19965498643361526,0.19963581216914245,0.20717808041156577
0.4,0.3939641441392281,T1,1,1,1,0.20331959084681858,0.20375062708770736,0.2211929898023628
0.4,0.38926578207601487,T1,1,1,1,0.20292450405413553,0.20353874647555872,0.2202376697722072
0.4,0.3989656831011945,T1,1,1,1,0.2232596671620784,0.22374837191175467,0.24390414666327723
0.4,0.36614284184250384,T1,1,1,1,0.23987336923679983,0.2397581127794773,0.2522336671144708
0.4,0.33228692406078403,T1,1,1,1,0.2908231201905714,0.29046839004421143,0.3026693196106552
0.4,0.35602475619459756,T1,1,1,1,0.27577542350639933,0.27614331242503326,0.29530581647040854
0.4,0.3820769606444595,T1,1,1,1,0.23423296592240062,0.23468638977763168,0.2517097991206303
0.4,0.3793715827594211,T1,1,1,1,0.2541757140650502,0.2548645663157719,0.2771322809424365
0.4,0.37403539286542087,T1,1,1,1,0.20814056636092132,0.20826134027225232,0.22656206026942585
0.4,0.4540412727619949,T1,1,1,1,0.17469212532501077,0.17543985190911404,0.1923977155411488
0.4,0.4155397705361833,T1,1,1,1,0.20196346164753223,0.2024752507173559,0.21928774730181755
0.4,0.39179152760377284,T1,1,1,1,0.22804570873728322,0.22798041536250807,0.2510022792353975
0.4,0.39725419357318614,T1,1,1,1,0.24760108613606702,0.24770626861649492,0.26730713050716615
0.4,0.4471567083209062,T1,1,1,1,0.16710812248021495,0.1677052812086071,0.19224241205598006
0.4,0.35323955190159484,T1,1,1,1,0.2502363382132551,0.2501152024846198,0.2611906786577688
0.4,0.4500986963880098,T1,0,0,0,0.1753597500554874,0.17585053540970846,0.19068131129783766
0.4,0.35703742854369624,T1,1,1,1,0.2258599952287511,0.22603556669841363,0.23915000271750897
0.4,0.3815817725062448,T1,1,1,1,0.23786179681383557,0.23865660531210198,0.2572999832363696
0.4,0.3752675090278904,T1,1,1,1,0.20316824493486957,0.20374345952530912,0.21954253300125928
0.4,0.3833041077946946,T1,1,1,1,0.2237230658810801,0.22396163703878497,0.23581590768408756
0.4,0.3858853644376006,T1,1,1,1,0.20965532487424163,0.21014010781318734,0.22923475896897183
0.4,0.35844374209302865,T1,1,1,1,0.24829964224967244,0.24832536550752637,0.2693982492421324
0.4,0.40451234884615117,T1,0,0,1,0.20511479359578208,0.20512775691373344,0.2313769626099025
0.4,0.4224327359345904,T1,0,0,0,0.17694220707183034,0.17718784622133898,0.1999678276759537
0.4,0.42291237144283617,T1,1,1,1,0.20782161674765706,0.20720100114859932,0.23294363412847313
0.4,0.3697318594589747,T1,1,1,1,0.23247709370544323,0.23290097577534397,0.24641453705806923
0.4,0.4070969459058048,T1,0,0,1,0.19824019630555617,0.19859666874757984,0.2177218201881969
0.4,0.4109445758594454,T1,1,1,1,0.2241229851346378,0.22335657973508788,0.24959047634417877
0.4,0.40698927037620636,T1,1,1,1,0.18741255918088903,0.18796734952313132,0.2032541729069788
0.4,0.42262836956464955,T1,1,1,1,0.17339112160076522,0.17386589596988583,0.19135751696942963
0.4,0.4051792051111877,T1,1,1,1,0.2420880678658977,0.24237556918741035,0.26052688959600867
0.4,0.3950765958918476,T1,0,0,0,0.1977526056979163,0.1980626065104233,0.21481900201828602
0.4,0.3728534954967141,T1,1,1,1,0.1949661781639932,0.19521837255999344,0.21781028874862104
0.4,0.3444880212051774,T1,1,1,1,0.2639518728377307,0.2644301834317923,0.2793924775369061
0.4,0.3748725398655026,T1,1,1,1,0.2171566722678037,0.2176654536211329,0.23385240080349864
0.4,0.3692660830868664,T1,1,1,1,0.23659455839590476,0.23681833886886774,0.24855175853949532
0.4,0.4093364335775291,T1,1,1,1,0.1931507434910785,0.19345791162375225,0.21105239894438738
0.4,0.386031018332389,T1,1,1,1,0.23973845425702062,0.23992419215590122,0.2500239174692388
0.4,0.3674307702666856,T1,1,1,1,0.24044057201233962,0.24079972802160002,0.2556908188988769
0.4,0.36727017778453236,T1,1,1,1,0.2775655394471247,0.2771962069803257,0.293187576564395
0.4,0.39800818243456065,T1,1,1,1,0.22844368668597562,0.22887861823209676,0.2465952446164245
0.4,0.36408937213988624,T1,1,1,1,0.22955344016057533,0.22982990309306614,0.24382611671902304
0.4,0.391810624687046,T1,1,1,1,0.22901212297625978,0.22949664749820922,0.2450733553477596
0.4,0.4452030474496086,T1,1,1,1,0.19412330402479283,0.19461683186295414,0.2166591770979855
0.4,0.4020494636153713,T1,1,1,1,0.19258249313763784,0.19341721338209697,0.21455023757275823
0.4,0.40488655227445114,T1,0,0,0,0.1816742382727684,0.1819883098199348,0.20185493158611903
0.4,0.38641320304448856,T1,1,1,1,0.22624904318219383,0.226954970552221,0.24993519733495265
0.4,0.38485772299586757,T1,0,0,0,0.20423149579547697,0.20478492248126862,0.22873715360800478
0.4,0.36365771336981295,T1,1,1,1,0.22708544141757944,0.2275608727755653,0.2493551291502111
0.4,0.4155803207608035,T1,1,1,1,0.21057384465153658,0.21174271535755018,0.2299580776977524
0.4,0.39311594534934685,T1,1,1,1,0.19684207184865155,0.19670672969546188,0.21050364713290667
0.4,0.3986404406734237,T1,0,0,1,0.22344113338243915,0.22406158834212764,0.24936031909673734
0.4,0.38072223045832776,T1,0,0,0,0.19888447491513803,0.19921382990967834,0.21260486886536437
0.4,0.39029430261913534,T1,0,0,0,0.22176919027310787,0.22134371931006194,0.22889916618228792
0.4,0.38307988695322404,T1,1,1,1,0.23960378833474977,0.24049517794676134,0.2619200763017638
0.4,0.32570732320957213,T1,1,1,1,0.2544452535914168,0.2546358082579184,0.2670366416846877
0.4,0.35723750731308185,T1,1,1,1,0.21173304711347063,0.21249764515315422,0.22588745774164862
0.4,0.39085628388654303,T1,1,1,1,0.198806143969789,0.19936658891039102,0.22279350778028006
0.4,0.3320677165989211,T1,1,1,1,0.2676057644193001,0.2678196967659155,0.2872975757972696
0.4,0.36822753687628473,T1,1,1,1,0.22752321195893996,0.2277813444316815,0.24532808915068138
0.4,0.3891483498250059,T1,1,1,1,0.1996913867553554,0.19965270338597,0.22868682320697284
0.4,0.38654466328855946,T1,1,1,1,0.2214737936770771,0.22180734226619037,0.2403544448433901
0.4,0.3796807093024565,T1,1,1,1,0.2617252662848387,0.26185978075147137,0.2943083158352775
0.4,0.47433224283965025,T3,1,1,1,0.16228130135791036,0.16274744347592962,0.18110838633657456
0.4,0.36199993962279653,T1,1,1,1,0.28877550783698847,0.28826461665464714,0.3100216247703259
0.4,0.3918425815832739,T1,1,1,1,0.19662755921910252,0.19646720985919433,0.21218069243498752
0.4,0.3623305057208389,T1,1,1,1,0.23871518032887112,0.23930747399125166,0.2616301805492157
0.4,0.4001064819348581,T1,1,1,1,0.1888971130300052,0.18984662763175233,0.2044331632733459
0.4,0.39245212180449685,T1,1,1,1,0.20014529892720492,0.1999088990407728,0.22200124403687013
0.4,0.44103150831856436,T1,1,1,1,0.1947852158043611,0.19537094152093362,0.21339188117690885
0.4,0.385233107879199,T1,1,1,1,0.20991716440861055,0.20950065209564675,0.22707277744442905
0.4,0.3527352892877493,T1,1,1,1,0.21605832278156972,0.21570909967243532,0.24285469579118515
0.4,0.34651508160796163,T1,1,1,1,0.2587370688193178,0.2586481371071753,0.27924571188399194
0.4,0.3955490519119203,T1,1,1,1,0.21265163352685948,0.2125919322054384,0.22858716989365044
0.4,0.37006183380607227,T1,1,1,1,0.23084659163748758,0.23103284812440988,0.24371736648446712
0.4,0.36831074916914075,T1,1,1,1,0.20968054347681,0.20993723069876388,0.23230011286289887
0.4,0.3939693563624564,T1,1,1,1,0.19772443596949119,0.19749588916554406,0.22160594852870788
0.4,0.3919422777198597,T1,1,1,1,0.1949938010405078,0.19522360295097438,0.21139405328088676
0.4,0.33331936950655683,T1,1,1,1,0.24706853774076057,0.2469234430816657,0.2563760451644049
0.4,0.4399707074995389,T1,1,1,1,0.18330844617969977,0.1835411831761777,0.20123829063959742
0.4,0.3614853994107151,T1,1,1,1,0.24347171692626968,0.24383609411292342,0.25907207256700865
0.4,0.423844247594164,T1,1,1,1,0.18833912406756256,0.18905120882502205,0.2086851599462815
