cell,seed,target_n,survey_sd,transport_sd,oracle_cov_true,oracle_cov_tilde,oracle_width,plugin_cov_true,plugin_cov_tilde,plugin_width,da_wc_cov_true,da_wc_cov_tilde,da_wc_width,da_stud_cov_true,da_stud_width,da_stud_cov_tilde,da_stud_width_val
B_noisy_survey,10206,600,0.031125223149704558,0.045122876294579985,1.0,0.0,0.21146374589740274,1.0,1.0,0.25704159998081033,1.0,1.0,0.46782769233170757,1.0,0.21585038833104447,1.0,0.2355321825974245
B_noisy_survey,10207,600,0.03368224208792992,0.044905696378766805,1.0,1.0,0.21562582011952874,1.0,1.0,0.23566541347326025,1.0,1.0,0.4117432441329337,1.0,0.20760948475838875,1.0,0.25283444030913793
B_noisy_survey,10208,600,0.03414005779019944,0.03838383185806078,1.0,1.0,0.15883709782710692,1.0,1.0,0.2690038394731401,1.0,1.0,0.4315908165117013,1.0,0.1999180838015327,1.0,0.2584583717006173
B_noisy_survey,10209,600,0.03561264823046192,0.04187931271093495,1.0,1.0,0.19740342925710302,1.0,1.0,0.2580485966975404,1.0,1.0,0.39980690779239564,1.0,0.16665001648532157,1.0,0.2340801662623087
B_noisy_survey,10210,600,0.032287333817831554,0.04409880344869851,1.0,1.0,0.20343227263996275,1.0,1.0,0.2553960163610217,1.0,1.0,0.42772959339239264,1.0,0.2163488034008861,1.0,0.25580201662228547
B_noisy_survey,10211,600,0.03501626534075878,0.041915600177325395,1.0,1.0,0.17113049266383976,1.0,1.0,0.2799687441259368,1.0,1.0,0.47358467771592483,1.0,0.22930186927858562,1.0,0.2716954786423894
B_noisy_survey,10212,600,0.030408735960327754,0.04505720342521015,1.0,1.0,0.17885987693007127,1.0,1.0,0.2925832337800155,1.0,1.0,0.45439607809904253,1.0,0.22483423809962183,1.0,0.2643055323852173
B_noisy_survey,10213,600,0.0329696153748178,0.046890659632546905,1.0,1.0,0.2111684552688604,1.0,1.0,0.32758255381020707,1.0,1.0,0.4815190651467914,1.0,0.21166236842977781,1.0,0.24993333351031755
B_noisy_survey,10214,600,0.033218057829041324,0.04484142747717136,1.0,0.0,0.21403619588874898,1.0,1.0,0.3535798387534824,1.0,1.0,0.4978422500655241,1.0,0.28019681823058207,1.0,0.35730244946024736
B_noisy_survey,10215,600,0.03247745109199514,0.04497887896444216,1.0,1.0,0.18104391602502823,1.0,1.0,0.2826551829905442,1.0,1.0,0.45712351998779416,1.0,0.20978052470728253,1.0,0.2522505149454768
B_noisy_survey,10216,600,0.034475789330769356,0.04178189707703635,1.0,1.0,0.2159973623593136,1.0,1.0,0.3925538278571854,1.0,1.0,0.567580493997937,1.0,0.22686495741398663,1.0,0.2520009777895199
B_noisy_survey,10217,600,0.03246702813876065,0.03701264196099699,1.0,0.0,0.14707739709427975,1.0,1.0,0.21302630259598035,1.0,1.0,0.4052709933696267,1.0,0.14158680751506364,0.0,0.20741296567856896
B_noisy_survey,10218,600,0.03528237857488464,0.04060429095942693,1.0,1.0,0.1862857631411104,1.0,1.0,0.3211950996370794,1.0,1.0,0.5037218513083388,1.0,0.20440402072554825,1.0,0.23303527724427014
B_noisy_survey,10219,600,0.03486710358568925,0.0462934991423712,0.0,0.0,0.1964520696927448,1.0,1.0,0.3082444509218255,1.0,1.0,0.45899681851046975,1.0,0.23657611383728874,1.0,0.273939871308999
B_noisy_survey,10220,600,0.03127612078698908,0.043252497516724366,1.0,1.0,0.204586078431646,1.0,1.0,0.2974844313969637,1.0,1.0,0.4519638780314061,1.0,0.20772690854585676,0.0,0.23557869174236648
B_noisy_survey,10221,600,0.031193720736853635,0.038956788073827235,1.0,1.0,0.17659578484219138,1.0,1.0,0.2597880859982313,1.0,1.0,0.43433182401482506,1.0,0.19904898869890694,1.0,0.24938548051478898
B_noisy_survey,10222,600,0.032197469337505266,0.045583700930718,1.0,1.0,0.20268734313143916,1.0,1.0,0.340464891118897,1.0,1.0,0.4693340914532847,1.0,0.2561547424487224,1.0,0.29740975797079916
B_noisy_survey,10223,600,0.03299386087173356,0.045943094626481176,1.0,0.0,0.18626903198815653,1.0,1.0,0.3514585330884474,1.0,1.0,0.47758970614877627,1.0,0.26406584728681637,1.0,0.29299617201294836
B_noisy_survey,10224,600,0.03264298017999734,0.043069275817384164,1.0,0.0,0.15453747856726774,1.0,1.0,0.2962309074955253,1.0,1.0,0.44868938902777716,1.0,0.21014277445358154,1.0,0.23681130360433994
B_noisy_survey,10225,600,0.029829106057695304,0.03739240148644839,0.0,0.0,0.1767864810229899,1.0,0.0,0.2208883100765529,1.0,1.0,0.3583503518840859,0.0,0.1777959576627997,0.0,0.22920985445870395
B_noisy_survey,10226,600,0.035994364146379125,0.033702313190692605,1.0,1.0,0.1326772988509627,1.0,1.0,0.2600304005548983,1.0,1.0,0.48025608720384244,1.0,0.1854096314822457,1.0,0.25680878379028205
B_noisy_survey,10227,600,0.031822663653234357,0.04008404588744458,1.0,0.0,0.1787325761595226,1.0,1.0,0.2802305063536824,1.0,1.0,0.4328392928960292,1.0,0.2220901795651796,1.0,0.3603116853393965
B_noisy_survey,10228,600,0.03369164456738102,0.04815672534383305,1.0,1.0,0.2294661330170133,1.0,1.0,0.2559124643975706,1.0,1.0,0.4395628581996675,1.0,0.1935380946337256,1.0,0.27176001207557643
B_noisy_survey,10229,600,0.03301476066842918,0.04478756069038806,1.0,1.0,0.1797525271555443,1.0,1.0,0.2968479425474859,1.0,1.0,0.5067172593499919,1.0,0.23261057403106467,1.0,0.3152169118405538
B_noisy_survey,10230,600,0.034869868450770336,0.04941680316708208,1.0,1.0,0.2103183081134845,1.0,1.0,0.3326238179350921,1.0,1.0,0.5130019739683953,1.0,0.22829708718256664,1.0,0.2629843225543239
B_noisy_survey,10231,600,0.031003776234176047,0.043367565602637284,1.0,1.0,0.17005564792366318,1.0,1.0,0.30970437525003647,1.0,1.0,0.4584870598441701,1.0,0.2194022454813574,1.0,0.24997163746965909
B_noisy_survey,10232,600,0.033880464035290325,0.04121826939795996,1.0,1.0,0.1912497284821592,1.0,1.0,0.2862092073425279,1.0,1.0,0.4492998174389548,1.0,0.19738790389705613,1.0,0.2648888499391007
B_noisy_survey,10233,600,0.032837544735511516,0.04214530830814428,1.0,1.0,0.23637883608903962,1.0,1.0,0.35611565521639343,1.0,1.0,0.4901424782241749,1.0,0.26077702345853543,1.0,0.3252467022763435
B_noisy_survey,10234,600,0.03474845644699291,0.04472431026696755,1.0,1.0,0.2013189776582788,1.0,1.0,0.2815086968605484,1.0,1.0,0.4722799255301446,1.0,0.20401308130893375,1.0,0.26658721997175966
B_noisy_survey,10235,600,0.03161267352541249,0.03163544725876957,1.0,0.0,0.1422591804894638,1.0,0.0,0.2417132014622449,1.0,0.0,0.43258512454127046,1.0,0.17959335239554286,0.0,0.2522627770934531
B_noisy_survey,10236,600,0.03248210501786383,0.036374837244481914,1.0,0.0,0.1470555222856583,1.0,1.0,0.2823616334307384,1.0,1.0,0.4443713757459465,1.0,0.20891571851803228,1.0,0.23165492756241676
B_noisy_survey,10237,600,0.03306358870578202,0.04112938069238615,1.0,1.0,0.18914178236757873,1.0,1.0,0.25787067876099046,1.0,1.0,0.47722825499232957,1.0,0.21028303243752436,1.0,0.23654508613971706
B_noisy_survey,10238,600,0.0329378335983366,0.04254017247120616,1.0,0.0,0.22057773337339728,1.0,0.0,0.2522757920457109,1.0,1.0,0.38332533555372345,0.0,0.14723189301711495,0.0,0.2067229779489078
B_noisy_survey,10239,600,0.03400369003592536,0.04125786818899173,1.0,1.0,0.20036558805254248,1.0,1.0,0.28883834095488614,1.0,1.0,0.502856936713276,1.0,0.2176597930593458,1.0,0.2535742027591687
B_noisy_survey,10240,600,0.033413970021841946,0.04356968682514792,1.0,1.0,0.18448080843642428,1.0,1.0,0.27710835261662414,1.0,1.0,0.4467049187900307,1.0,0.21648431937308116,1.0,0.2520720047217696
B_noisy_survey,10241,600,0.03279292060006008,0.040441874034734746,1.0,0.0,0.1873543967417054,1.0,0.0,0.28790626250777773,1.0,1.0,0.52187904203676,1.0,0.22687542267813904,0.0,0.2525346598930215
B_noisy_survey,10242,600,0.03111122184724266,0.04110462418349977,1.0,1.0,0.2036638496708465,1.0,1.0,0.24695525290062217,1.0,1.0,0.4129536981911321,1.0,0.1868336289298139,1.0,0.2148893594245918
B_noisy_survey,10243,600,0.03466017696880018,0.036393809559562076,1.0,0.0,0.1596513412333113,1.0,1.0,0.2706351427366675,1.0,1.0,0.444978073736298,1.0,0.212902396009717,1.0,0.302798704127453
B_noisy_survey,10244,600,0.03376907894677744,0.04750476826428336,1.0,1.0,0.23086460317161245,1.0,1.0,0.33581991167288966,1.0,1.0,0.4979439286779354,1.0,0.24358971346751163,1.0,0.2635831661266632
B_noisy_survey,10245,600,0.032719293434708266,0.04272953319717314,0.0,0.0,0.18586896650192097,1.0,0.0,0.3408109562045808,1.0,1.0,0.5077944168432446,1.0,0.2774225526870115,0.0,0.29538126437504497
B_noisy_survey,10246,600,0.030289120788500185,0.038848905369715275,1.0,1.0,0.15585901837396715,1.0,1.0,0.25451315449008005,1.0,1.0,0.4305775326032234,1.0,0.1762328236152217,1.0,0.22134950098223963
B_noisy_survey,10247,600,0.03252710506028314,0.03483269219632478,1.0,0.0,0.14728723157845844,1.0,1.0,0.2975234423168166,1.0,1.0,0.39996560801641295,1.0,0.20178472864674452,1.0,0.3593475922738888
B_noisy_survey,10248,600,0.03729070652599202,0.045483191365688534,0.0,0.0,0.19265471607130913,1.0,0.0,0.26728654817724273,1.0,1.0,0.43470893131860666,0.0,0.21116142532064583,0.0,0.2656112084926976
B_noisy_survey,10249,600,0.034642587628473734,0.04504251976183826,1.0,1.0,0.2064449517464853,1.0,1.0,0.3644419944461767,1.0,1.0,0.5103063190787597,1.0,0.26147708889608257,1.0,0.2915082530728222
B_noisy_survey,10250,600,0.031777660743590286,0.04488782008576951,1.0,1.0,0.18433831328066022,1.0,1.0,0.27178452017529897,1.0,1.0,0.4195329818527299,1.0,0.22383277568079896,1.0,0.2555589089765875
B_noisy_survey,10251,600,0.03492198976171086,0.04331840824683648,1.0,1.0,0.18444742095773298,1.0,1.0,0.2999589166935973,1.0,1.0,0.47698381602098483,1.0,0.2584562272513199,1.0,0.28557496523325526
B_noisy_survey,10252,600,0.03506497235068981,0.042748501015934276,1.0,1.0,0.21501163731672124,1.0,1.0,0.28611083867834036,1.0,1.0,0.45133157093332443,1.0,0.20407461593184104,1.0,0.23917739496742008
B_noisy_survey,10253,600,0.03471726547839917,0.04790387234752394,1.0,1.0,0.2046054762094509,1.0,1.0,0.2833698197381624,1.0,1.0,0.4058345641490574,1.0,0.22845497240923143,1.0,0.315706097459363
B_noisy_survey,10254,600,0.032748876478497224,0.03583503153764817,1.0,0.0,0.19146881595321597,1.0,0.0,0.29997443165056153,1.0,1.0,0.4380370433982895,1.0,0.20226314214664237,1.0,0.32755485888317953
B_noisy_survey,10255,600,0.03617930338443207,0.04670169665519685,1.0,1.0,0.17318815559305115,1.0,1.0,0.2782569294140213,1.0,1.0,0.4903305773631354,1.0,0.21764065425383042,1.0,0.2611122135525867
B_noisy_survey,10256,600,0.03255432961852157,0.04445164207671569,1.0,1.0,0.1992296014613763,1.0,1.0,0.2696380515476609,1.0,1.0,0.41919882066330977,1.0,0.2450086268094815,1.0,0.27364914647685323
B_noisy_survey,10257,600,0.03212469174433644,0.04357485534046588,0.0,0.0,0.19476222160136442,0.0,0.0,0.25585059031036017,1.0,1.0,0.4036157876729319,0.0,0.2392499342107089,1.0,0.27726127134926937
B_noisy_survey,10258,600,0.03421140383692624,0.044611252594109016,1.0,1.0,0.19536061327277218,1.0,1.0,0.28888813598019897,1.0,1.0,0.47189520327271506,1.0,0.2172569860743468,1.0,0.23888461238137265
B_noisy_survey,10259,600,0.033579686830151015,0.035803415200467675,1.0,0.0,0.16085119578365217,1.0,1.0,0.246361742229983,1.0,1.0,0.4353154739782445,1.0,0.2041588663369836,1.0,0.2547415347986349
B_noisy_survey,10260,600,0.03184213086925551,0.03969865632864221,1.0,0.0,0.19022699630065057,1.0,1.0,0.2788776465581347,1.0,1.0,0.4077971487846794,1.0,0.22827694275968077,1.0,0.3003784984789191
B_noisy_survey,10261,600,0.033100496026989605,0.03973948701275329,1.0,1.0,0.17504242847564866,1.0,1.0,0.2816626220570136,1.0,1.0,0.45513113538085215,1.0,0.22679007362610976,1.0,0.2615823543456772
B_noisy_survey,10262,600,0.032693191158674514,0.04922620090707407,1.0,1.0,0.1974748527496842,1.0,1.0,0.2631034832242379,1.0,1.0,0.35399915132735826,1.0,0.1859350633387621,1.0,0.2070333970001486
B_noisy_survey,10263,600,0.03214164002863366,0.034189240532791494,1.0,1.0,0.16182954455006274,1.0,1.0,0.2262981614412242,1.0,1.0,0.3896341079621541,1.0,0.19276207636397694,1.0,0.24609973258073103
B_noisy_survey,10264,600,0.03158258070018911,0.04247414158653833,1.0,0.0,0.18474324189040078,1.0,1.0,0.30025557617196125,1.0,1.0,0.4400231477686375,1.0,0.23502731237145894,1.0,0.27747027404394997
B_noisy_survey,10265,600,0.03367189691062545,0.03508191927188724,1.0,1.0,0.14821452609922153,1.0,1.0,0.2310666966363729,1.0,1.0,0.34958627745403864,0.0,0.1733162748897457,1.0,0.25977171227179513
B_noisy_survey,10266,600,0.037818353047727,0.041010677589704524,1.0,0.0,0.1987101097559832,1.0,1.0,0.2909301887374579,1.0,1.0,0.4470983777794536,1.0,0.1634303366550518,0.0,0.21153720957975372
B_noisy_survey,10267,600,0.03142181859379064,0.03742020511776374,0.0,0.0,0.1758323968842927,1.0,0.0,0.300053793399206,1.0,1.0,0.4550858177378183,0.0,0.20601786295006602,0.0,0.24081235714738297
B_noisy_survey,10268,600,0.034510656954450755,0.04406982347573018,0.0,0.0,0.20151700750840756,1.0,1.0,0.272816621750365,1.0,1.0,0.4884990928431172,1.0,0.2641659111289256,1.0,0.2943538007229598
B_noisy_survey,10269,600,0.03359425289704598,0.0374006867696942,1.0,0.0,0.15635837257239532,1.0,1.0,0.28187067180816827,1.0,1.0,0.4464708926554889,1.0,0.22975687902181754,1.0,0.2460655682950334
B_noisy_survey,10270,600,0.03572302977041128,0.03939086811478381,1.0,0.0,0.16867796926259102,1.0,0.0,0.2721995776587572,1.0,1.0,0.42749207726284427,1.0,0.21656003261580947,1.0,0.3349856896526548
B_noisy_survey,10271,600,0.031474719630905326,0.04113649349031421,0.0,0.0,0.19018619727038255,1.0,1.0,0.26583086379829357,1.0,1.0,0.3678798965791078,1.0,0.24367525681583882,1.0,0.3211009461430995
B_noisy_survey,10272,600,0.03141669111019801,0.04615535010008954,1.0,1.0,0.2405488894740056,1.0,1.0,0.33734100984300325,1.0,1.0,0.4632528118809881,1.0,0.2490415805604827,1.0,0.27437606792380015
B_noisy_survey,10273,600,0.03281037410170857,0.03937616543813231,1.0,1.0,0.19028625599546592,1.0,1.0,0.28470659258369774,1.0,1.0,0.457617886365842,1.0,0.18118451807447486,1.0,0.22577094124386693
B_noisy_survey,10274,600,0.03182761019117176,0.04258694618703266,1.0,1.0,0.20469229366681335,1.0,1.0,0.2716279313640898,1.0,1.0,0.4311458483144658,1.0,0.23140913770012644,1.0,0.259607156802487
B_noisy_survey,10275,600,0.03378830248756278,0.051277416406705224,1.0,0.0,0.2041718795129898,1.0,1.0,0.3453549545345248,1.0,1.0,0.4912300483614784,1.0,0.24545659100208467,1.0,0.2930643086141866
B_noisy_survey,10276,600,0.032716336136558576,0.040833284804383495,1.0,1.0,0.20341431365191523,1.0,1.0,0.338830812819108,1.0,1.0,0.4593952870284947,1.0,0.2772934192188595,1.0,0.3186152715514895
B_noisy_survey,10277,600,0.03061976167148044,0.03824347060603312,1.0,1.0,0.15942410896405415,1.0,1.0,0.2192424706270429,1.0,1.0,0.3603001507834732,1.0,0.18711544584886727,1.0,0.24771491579505583
B_noisy_survey,10278,600,0.03264390146624561,0.04547825273997522,1.0,1.0,0.1780304449597152,1.0,1.0,0.2865410264793644,1.0,1.0,0.43672143460701324,1.0,0.22130109540570517,1.0,0.28873892431803905
B_noisy_survey,10279,600,0.03395934670030163,0.0349782155795537,1.0,0.0,0.16549619440844274,1.0,0.0,0.2543673649325938,1.0,1.0,0.45752253571797025,1.0,0.19363214431240572,1.0,0.29632157167136386
B_noisy_survey,10280,600,0.03124593040788547,0.038156408402404876,0.0,1.0,0.16082087294799197,1.0,1.0,0.2876603464925994,1.0,1.0,0.44172474044442167,0.0,0.21335157774871477,1.0,0.2760256408779468
B_noisy_survey,10281,600,0.031246930227084944,0.041523110932266925,1.0,1.0,0.18781865249906032,1.0,1.0,0.26987449187473866,1.0,1.0,0.4119293955824494,1.0,0.22518681461002413,1.0,0.2475467527328723
B_noisy_survey,10282,600,0.03460298960327764,0.03703604476554513,1.0,0.0,0.18021269476391383,1.0,1.0,0.26265889251653596,1.0,1.0,0.5273039459428064,1.0,0.21535812868394286,1.0,0.2667006477374927
B_noisy_survey,10283,600,0.033056505554177905,0.03882152876113386,1.0,1.0,0.17292652692382843,1.0,1.0,0.23139477438287354,1.0,1.0,0.4139834955013666,1.0,0.14961637097894215,1.0,0.21390764362177017
B_noisy_survey,10284,600,0.03191765471318922,0.04544851194415291,1.0,1.0,0.20120957029740444,1.0,1.0,0.3402443640195755,1.0,1.0,0.5352730637395191,1.0,0.21942241082803754,1.0,0.23535145944659724
B_noisy_survey,10285,600,0.03054679890201521,0.04171725037096905,0.0,1.0,0.18588768253750762,1.0,1.0,0.2634776188190373,1.0,1.0,0.40914815666560067,0.0,0.20446724559090562,1.0,0.22691414770413676
B_noisy_survey,10286,600,0.03197710769438506,0.04087459386148625,1.0,1.0,0.17892998647429437,1.0,1.0,0.27844269846561487,1.0,1.0,0.41468673236749165,1.0,0.2105235952570359,1.0,0.2745516619889495
B_noisy_survey,10287,600,0.03351177690385981,0.042722945695356465,1.0,1.0,0.18699674392566373,1.0,1.0,0.2422461149514071,1.0,1.0,0.3896358182371614,1.0,0.212833143070886,1.0,0.24388300824031325
B_noisy_survey,10288,600,0.03336539856244768,0.03764511106101738,1.0,0.0,0.1544365125783882,1.0,1.0,0.312359720119446,1.0,1.0,0.44829615336111994,1.0,0.19370830134504927,1.0,0.22629396771533505
B_noisy_survey,10289,600,0.034387119193282197,0.043825742106453645,1.0,1.0,0.19803879364785107,1.0,1.0,0.2517294803530921,1.0,1.0,0.452507105840058,1.0,0.1761831162259478,1.0,0.19648583577547712
B_noisy_survey,10290,600,0.03116939817184354,0.0437414263622123,1.0,1.0,0.22275110280383448,1.0,1.0,0.27565610216895076,1.0,1.0,0.44873992993816386,1.0,0.2266888809998691,1.0,0.27279668135015467
B_noisy_survey,10291,600,0.03237880985340373,0.03481429182714317,1.0,1.0,0.14581223967200663,1.0,1.0,0.26894222944670726,1.0,1.0,0.4123172881253524,1.0,0.16057603951654623,1.0,0.21539995604576384
B_noisy_survey,10292,600,0.03044622455670807,0.04041351068061764,1.0,1.0,0.20132400829758607,1.0,1.0,0.28062541660990237,1.0,1.0,0.4430654412136705,1.0,0.22416503586018863,1.0,0.33139716509490114
B_noisy_survey,10293,600,0.031920519425014914,0.03871751105146619,1.0,0.0,0.1750184699414067,1.0,1.0,0.26473939651442063,1.0,1.0,0.47552268145632404,1.0,0.23867538759637846,1.0,0.3053112272278701
B_noisy_survey,10294,600,0.03251113374528306,0.03707714836124858,1.0,1.0,0.1909278670316617,1.0,1.0,0.2480758607658041,1.0,1.0,0.43003548190762214,1.0,0.2066024451801609,1.0,0.2580330930608244
B_noisy_survey,10295,600,0.03142019722963867,0.04065170367351707,1.0,1.0,0.22951135192354077,1.0,1.0,0.2406754734643041,1.0,1.0,0.3889248535576638,1.0,0.18255256756366528,1.0,0.21711970916616963
B_noisy_survey,10296,600,0.033880643311982823,0.049894379097963355,1.0,1.0,0.21865255574049228,1.0,1.0,0.3238779921259373,1.0,1.0,0.4707528141794536,1.0,0.286001033516587,1.0,0.3072796565738492
B_noisy_survey,10297,600,0.036296615887118466,0.045535541907099,1.0,1.0,0.21152607614836927,1.0,1.0,0.3625920048592967,1.0,1.0,0.49966120491544375,1.0,0.21415589716590278,1.0,0.28642283349347863
B_noisy_survey,10298,600,0.03450436790180101,0.030389151300809224,1.0,1.0,0.11881606842842729,1.0,1.0,0.21462801946405197,1.0,1.0,0.37086656097616644,1.0,0.1838475649950397,1.0,0.2445153675713707
B_noisy_survey,10299,600,0.03203065471474203,0.043018958805432,1.0,1.0,0.20217607594699957,1.0,1.0,0.34747269978798573,1.0,1.0,0.5626088742587777,1.0,0.2515547683489001,1.0,0.27623477101942673
B_noisy_survey,10300,600,0.033075782022654175,0.042267590844910996,1.0,1.0,0.16996355490906048,1.0,1.0,0.24865482016532114,1.0,1.0,0.41316329622436293,1.0,0.19708648533012035,1.0,0.23325325318490542
B_noisy_survey,10301,600,0.03498583262812452,0.04160539257184314,1.0,0.0,0.18301691997113495,1.0,1.0,0.3064400732488991,1.0,1.0,0.4714347962576525,1.0,0.21086584032723668,1.0,0.2350493697300136
B_noisy_survey,10302,600,0.03234650951708338,0.04422606606079416,1.0,1.0,0.19717970206223306,1.0,1.0,0.2927526904586702,1.0,1.0,0.4630089941560501,1.0,0.23434666269907822,1.0,0.2898261837054235
B_noisy_survey,10303,600,0.034890936546656946,0.03596175528789364,1.0,1.0,0.17355530968602478,1.0,1.0,0.22426842120625468,1.0,1.0,0.3812022228787312,0.0,0.16449771046690911,1.0,0.2163849812017295
B_noisy_survey,10304,600,0.03436878529585029,0.04263133849388439,1.0,1.0,0.19037241926437126,1.0,1.0,0.29758750743481555,1.0,1.0,0.4962718421204708,1.0,0.20110150982929617,1.0,0.24059657404323778
B_noisy_survey,10305,600,0.0330889206929095,0.04372725385235213,1.0,1.0,0.2100959653542595,1.0,1.0,0.2947789813416569,1.0,1.0,0.4681689500081486,1.0,0.24302260904159714,1.0,0.2659064162782161
B_noisy_survey,10306,600,0.03569867387969499,0.037783769220780486,1.0,1.0,0.1732457325410544,1.0,1.0,0.2981464548525808,1.0,1.0,0.49631332884109824,1.0,0.18450859262593355,1.0,0.21251784624235848
B_noisy_survey,10307,600,0.03202590500004106,0.038029171324040614,1.0,1.0,0.16098149884715096,1.0,1.0,0.22401070399219228,1.0,1.0,0.392819160178716,1.0,0.16352797859871165,1.0,0.1846520306934689
B_noisy_survey,10308,600,0.03394410283493282,0.0390283849111663,1.0,0.0,0.14461323915542582,1.0,1.0,0.22541452873344756,1.0,1.0,0.4010440090674813,1.0,0.17031503819353075,1.0,0.28894557992758285
B_noisy_survey,10309,600,0.034015219784808294,0.03872504878440749,1.0,0.0,0.16914286482262364,1.0,0.0,0.25813942623321406,1.0,1.0,0.47707482490438363,1.0,0.20114682179626656,1.0,0.26304828404457703
B_noisy_survey,10310,600,0.034874104204610165,0.037830718656551146,1.0,1.0,0.15243245746025424,1.0,1.0,0.27999927756593807,1.0,1.0,0.4406782310581917,1.0,0.19312085593323974,1.0,0.2411956107301257
B_noisy_survey,10311,600,0.031694765802543746,0.04658440338946545,0.0,0.0,0.1822916350456596,0.0,0.0,0.29081614201611805,1.0,1.0,0.46382662792583884,0.0,0.25104500002104374,0.0,0.29336772069488415
B_noisy_survey,10312,600,0.034640517882025934,0.04108015402444251,1.0,1.0,0.1774163909205213,1.0,1.0,0.2829174043293357,1.0,1.0,0.46906846967957827,1.0,0.22207614066410136,1.0,0.24894477350621283
B_noisy_survey,10313,600,0.030583914367050036,0.03817769525654076,1.0,1.0,0.1710000240900234,1.0,1.0,0.23675121772333768,1.0,1.0,0.437705485489747,1.0,0.15306391960604065,1.0,0.19085415042411286
B_noisy_survey,10314,600,0.03465494910848327,0.04280655006534645,1.0,0.0,0.19260303344822716,1.0,0.0,0.24847121574454717,1.0,1.0,0.4376527949026353,1.0,0.19600639902184358,0.0,0.2425435505995556
B_noisy_survey,10315,600,0.03290777846010341,0.04183223047242772,1.0,0.0,0.16132105015941411,1.0,1.0,0.25499446592477576,1.0,1.0,0.42630965585965797,1.0,0.19637356865516026,1.0,0.23548035368829545
B_noisy_survey,10316,600,0.03270792047764576,0.038465382702027894,1.0,1.0,0.16188971447056466,1.0,1.0,0.28493137258883344,1.0,1.0,0.42656923161465876,1.0,0.1979794988232751,1.0,0.24198480642085843
B_noisy_survey,10317,600,0.0315584371414513,0.04493779740121649,1.0,1.0,0.19390829878703156,1.0,1.0,0.29753595244984776,1.0,1.0,0.4799179913274954,1.0,0.2582676218592007,1.0,0.31111267091786027
B_noisy_survey,10318,600,0.03432132782327789,0.041219842593761234,1.0,1.0,0.17461400826439186,1.0,1.0,0.2897513653011327,1.0,1.0,0.40712613988143626,1.0,0.22288764515370482,1.0,0.2577384897600239
B_noisy_survey,10319,600,0.03372161417018603,0.045495469475780356,1.0,1.0,0.1718127016958571,1.0,1.0,0.272442843465363,1.0,1.0,0.4365459168143963,1.0,0.2180405913343649,1.0,0.28162722631118
B_noisy_survey,10320,600,0.031166102626751128,0.037602492980512485,1.0,1.0,0.1735774908413641,1.0,1.0,0.23099025203257728,1.0,1.0,0.4236046627294157,1.0,0.20047194581916,1.0,0.2558264077362278
B_noisy_survey,10321,600,0.03658155214863254,0.034026817918583065,1.0,0.0,0.14719507245425387,1.0,1.0,0.2638108655902466,1.0,1.0,0.4216156037291741,1.0,0.17714659299252547,0.0,0.1988568269015879
B_noisy_survey,10322,600,0.03317007292403656,0.044372215065514246,1.0,0.0,0.19840122134411398,1.0,1.0,0.294503499710725,1.0,1.0,0.47699334290041956,1.0,0.19834410225257687,1.0,0.22510431935577016
B_noisy_survey,10323,600,0.03452968441360143,0.034576754629486436,0.0,0.0,0.13805049443133666,1.0,1.0,0.2568606474868179,1.0,1.0,0.46845902200673795,1.0,0.19470313974986836,1.0,0.24363918241691734
B_noisy_survey,10324,600,0.03358865984203963,0.041128657545074526,1.0,1.0,0.1986615332845366,1.0,1.0,0.30865796047774147,1.0,1.0,0.4383128692556422,1.0,0.25308171297407955,1.0,0.31076964255225886
B_noisy_survey,10325,600,0.03307350661113736,0.03292890407014791,1.0,1.0,0.15056026836658934,1.0,1.0,0.2282295558300901,1.0,1.0,0.43019929442324234,1.0,0.12825582734446975,1.0,0.22027247472707714
B_noisy_survey,10326,600,0.033294188078008505,0.03795448835518655,1.0,0.0,0.1804689175908749,1.0,1.0,0.31101496206114243,1.0,1.0,0.47700486093433847,1.0,0.1995139998245378,1.0,0.24353003351081243
B_noisy_survey,10327,600,0.029821740759448438,0.03833689984365327,1.0,1.0,0.16764518671336284,1.0,1.0,0.265442463602093,1.0,1.0,0.43746558375390016,1.0,0.22241811501452985,1.0,0.3135640959696553
B_noisy_survey,10328,600,0.03138502370993236,0.04391885509024022,1.0,0.0,0.22036648559855337,1.0,1.0,0.30870935024030566,1.0,1.0,0.4998377001213883,1.0,0.2481167182564868,1.0,0.26119910189725865
B_noisy_survey,10329,600,0.033470216536964824,0.03631066222263307,1.0,1.0,0.18503999808399316,1.0,1.0,0.29638598714722236,1.0,1.0,0.47562740150862554,1.0,0.2219610561281975,1.0,0.27175317040378644
B_noisy_survey,10330,600,0.032009174546031985,0.04752990314807084,1.0,1.0,0.21088274601006693,1.0,1.0,0.31482890147259235,1.0,1.0,0.458070679534101,1.0,0.22242827534426532,1.0,0.283266226778796
B_noisy_survey,10331,600,0.0351356296448984,0.039835577659929185,1.0,1.0,0.1719312647564299,1.0,1.0,0.31203144615193557,1.0,1.0,0.44989579053687156,1.0,0.22132329182304034,1.0,0.3032082361809925
B_noisy_survey,10332,600,0.03464506457801892,0.04366261395505389,1.0,1.0,0.1864524504972037,1.0,1.0,0.3221392433703737,1.0,1.0,0.4608795837455311,1.0,0.22115981737400997,1.0,0.25172531944646
